index	e_type	Source	from_type	Target	to_type	directed	attributes.res	attributes.layer_id	attributes.tagCount
0	hasOSMTag	platform	osmtag	891f03b0603ffff	h3place	False		Transport_POS_amenity around (Stralsund) radius=15.0	1.0
1	hasOSMTag	platform	osmtag	891f014d677ffff	h3place	False		Transport_POS_amenity around (Stralsund) radius=15.0	1.0
2	hasOSMTag	platform	osmtag	891f0386a93ffff	h3place	False		Transport_POS_amenity around (Stralsund) radius=15.0	1.0
3	located_on_h3_cell	891f038683bffff	h3place	https://www.openstreetmap.org/way/242147390	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
4	located_on_h3_cell	https://www.openstreetmap.org/way/242406824	osmplace	891f038680fffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
5	located_on_h3_cell	891f038683bffff	h3place	https://www.openstreetmap.org/way/242403960	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
6	hasOSMTag	platform	osmtag	891f0386a9bffff	h3place	False		Transport_POS_amenity around (Stralsund) radius=15.0	1.0
7	located_on_h3_cell	https://www.openstreetmap.org/way/383816795	osmplace	891f0386397ffff	h3place	False	6.0	Services_POS_amenity around (Stralsund) radius=15.0	
8	located_on_h3_cell	891f038680fffff	h3place	https://www.openstreetmap.org/way/694207226	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
9	located_on_h3_cell	https://www.openstreetmap.org/way/242147374	osmplace	891f038683bffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
10	located_on_h3_cell	891f038683bffff	h3place	https://www.openstreetmap.org/way/242147371	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
11	located_on_h3_cell	https://www.openstreetmap.org/way/303347839	osmplace	891f0386323ffff	h3place	False	6.0	Services_POS_amenity around (Stralsund) radius=15.0	
12	located_on_h3_cell	891f03959b7ffff	h3place	https://www.openstreetmap.org/way/484908834	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
13	hasOSMTag	platform	osmtag	891f03b011bffff	h3place	False		Transport_POS_amenity around (Stralsund) radius=15.0	1.0
14	located_on_h3_cell	https://www.openstreetmap.org/way/365119343	osmplace	891f03b3387ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
15	located_on_h3_cell	https://www.openstreetmap.org/way/477175775	osmplace	891f03b268bffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
16	located_on_h3_cell	https://www.openstreetmap.org/way/242147385	osmplace	891f038683bffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
17	hasOSMTag	891f038680fffff	h3place	golf	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
18	located_on_h3_cell	891f038683bffff	h3place	https://www.openstreetmap.org/way/242147374	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
19	located_on_h3_cell	891f038493bffff	h3place	https://www.openstreetmap.org/way/379722021	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
20	hasOSMTag	platform	osmtag	891f0386397ffff	h3place	False		Transport_POS_amenity around (Stralsund) radius=15.0	1.0
21	hasOSMTag	platform	osmtag	891f014d293ffff	h3place	False		Transport_POS_amenity around (Stralsund) radius=15.0	2.0
22	located_on_h3_cell	891f0386803ffff	h3place	https://www.openstreetmap.org/way/242375933	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
23	located_on_h3_cell	https://www.openstreetmap.org/way/378162527	osmplace	891f03baba3ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
24	hasOSMTag	891f0148b0bffff	h3place	stop_area	osmtag	False		Transport_POS_amenity around (Stralsund) radius=15.0	1.0
25	hasOSMTag	platform	osmtag	891f014d20bffff	h3place	False		Transport_POS_amenity around (Stralsund) radius=15.0	2.0
26	located_on_h3_cell	https://www.openstreetmap.org/node/333322476	osmplace	891f014d20bffff	h3place	False	6.0	Transport_POS_amenity around (Stralsund) radius=15.0	
27	located_on_h3_cell	https://www.openstreetmap.org/way/449660797	osmplace	891f03b1147ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
28	located_on_h3_cell	https://www.openstreetmap.org/way/242147387	osmplace	891f038683bffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
29	located_on_h3_cell	https://www.openstreetmap.org/way/484702139	osmplace	891f03b2433ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
30	located_on_h3_cell	https://www.openstreetmap.org/way/694094548	osmplace	891f03868d3ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
31	located_on_h3_cell	https://www.openstreetmap.org/node/8688193116	osmplace	891f0387063ffff	h3place	False	6.0	Transport_POS_amenity around (Stralsund) radius=15.0	
32	located_on_h3_cell	https://www.openstreetmap.org/node/2918287020	osmplace	891f03863b7ffff	h3place	False	6.0	Lifestyle_POS_amenity around (Stralsund) radius=15.0	
33	located_on_h3_cell	891f0386803ffff	h3place	https://www.openstreetmap.org/way/379723533	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
34	located_on_h3_cell	https://www.openstreetmap.org/way/334248772	osmplace	891f03b0c13ffff	h3place	False	6.0	Services_POS_amenity around (Stralsund) radius=15.0	
35	located_on_h3_cell	https://www.openstreetmap.org/way/360862419	osmplace	891f03b36abffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
36	located_on_h3_cell	https://www.openstreetmap.org/way/871690471	osmplace	891f0387607ffff	h3place	False	6.0	Transport_POS_amenity around (Stralsund) radius=15.0	
37	located_on_h3_cell	891f03b1157ffff	h3place	https://www.openstreetmap.org/way/769711548	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
38	located_on_h3_cell	891f038683bffff	h3place	https://www.openstreetmap.org/way/242406827	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
39	located_on_h3_cell	891f0386813ffff	h3place	https://www.openstreetmap.org/way/242403093	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
40	located_on_h3_cell	https://www.openstreetmap.org/way/242375181	osmplace	891f0386807ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
41	located_on_h3_cell	891f038683bffff	h3place	https://www.openstreetmap.org/way/242147385	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
42	located_on_h3_cell	https://www.openstreetmap.org/way/242147365	osmplace	891f038682bffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
43	located_on_h3_cell	891f03863b3ffff	h3place	https://www.openstreetmap.org/way/188211102	osmplace	False	6.0	Lifestyle_POS_amenity around (Stralsund) radius=15.0	
44	located_on_h3_cell	https://www.openstreetmap.org/way/188211102	osmplace	891f03863b3ffff	h3place	False	6.0	Lifestyle_POS_amenity around (Stralsund) radius=15.0	
45	located_on_h3_cell	https://www.openstreetmap.org/way/242406830	osmplace	891f0386823ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
46	located_on_h3_cell	891f038680fffff	h3place	https://www.openstreetmap.org/way/242374173	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
47	located_on_h3_cell	891f038683bffff	h3place	https://www.openstreetmap.org/way/242406828	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
48	located_on_h3_cell	891f038683bffff	h3place	https://www.openstreetmap.org/way/242147387	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
49	located_on_h3_cell	https://www.openstreetmap.org/way/182163330	osmplace	891f0387637ffff	h3place	False	6.0	Lifestyle_POS_amenity around (Stralsund) radius=15.0	
50	located_on_h3_cell	891f038683bffff	h3place	https://www.openstreetmap.org/way/242406857	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
51	located_on_h3_cell	https://www.openstreetmap.org/node/2022142149	osmplace	891f0386a13ffff	h3place	False	6.0	Transport_POS_amenity around (Stralsund) radius=15.0	
52	hasOSMTag	platform	osmtag	891f038721bffff	h3place	False		Transport_POS_amenity around (Stralsund) radius=15.0	1.0
53	located_on_h3_cell	https://www.openstreetmap.org/way/449088200	osmplace	891f014b22fffff	h3place	False	6.0	Transport_POS_amenity around (Stralsund) radius=15.0	
54	located_on_h3_cell	891f014d20bffff	h3place	https://www.openstreetmap.org/node/333322481	osmplace	False	6.0	Transport_POS_amenity around (Stralsund) radius=15.0	
55	located_on_h3_cell	891f038683bffff	h3place	https://www.openstreetmap.org/way/242406834	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
56	located_on_h3_cell	891f014d20bffff	h3place	https://www.openstreetmap.org/node/333322476	osmplace	False	6.0	Transport_POS_amenity around (Stralsund) radius=15.0	
57	located_on_h3_cell	https://www.openstreetmap.org/way/937784421	osmplace	891f0387063ffff	h3place	False	6.0	Transport_POS_amenity around (Stralsund) radius=15.0	
58	located_on_h3_cell	https://www.openstreetmap.org/node/8119171440	osmplace	891f0387607ffff	h3place	False	6.0	Transport_POS_amenity around (Stralsund) radius=15.0	
59	located_on_h3_cell	https://www.openstreetmap.org/relation/571935	osmplace	891f03b0c8bffff	h3place	False	6.0	Transport_POS_amenity around (Stralsund) radius=15.0	
60	hasOSMTag	891f03863b3ffff	h3place	memorial	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	5.0
61	hasOSMTag	891f0386393ffff	h3place	football	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
62	located_on_h3_cell	https://www.openstreetmap.org/way/242406828	osmplace	891f038683bffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
63	located_on_h3_cell	https://www.openstreetmap.org/way/484692626	osmplace	891f014901bffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
64	located_on_h3_cell	891f038680fffff	h3place	https://www.openstreetmap.org/way/242375184	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
65	located_on_h3_cell	https://www.openstreetmap.org/way/694094547	osmplace	891f03868d3ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
66	located_on_h3_cell	https://www.openstreetmap.org/way/242375934	osmplace	891f0386803ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
67	located_on_h3_cell	891f0386303ffff	h3place	https://www.openstreetmap.org/way/188211115	osmplace	False	6.0	Services_POS_amenity around (Stralsund) radius=15.0	
68	hasOSMTag	891f014d20bffff	h3place	platform	osmtag	False		Transport_POS_amenity around (Stralsund) radius=15.0	2.0
69	located_on_h3_cell	891f038683bffff	h3place	https://www.openstreetmap.org/way/242403959	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
70	hasOSMTag	891f038683bffff	h3place	pitch	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	11.0
71	located_on_h3_cell	https://www.openstreetmap.org/way/188050510	osmplace	891f0386323ffff	h3place	False	6.0	Services_POS_amenity around (Stralsund) radius=15.0	
72	located_on_h3_cell	891f038683bffff	h3place	https://www.openstreetmap.org/way/242403965	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
73	hasOSMTag	891f03b1157ffff	h3place	garden	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
74	located_on_h3_cell	https://www.openstreetmap.org/way/242147390	osmplace	891f038683bffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
75	located_on_h3_cell	891f03863b3ffff	h3place	https://www.openstreetmap.org/node/3091354687	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
76	hasOSMTag	891f03863b3ffff	h3place	restaurant	osmtag	False		Lifestyle_POS_amenity around (Stralsund) radius=15.0	1.0
77	located_on_h3_cell	https://www.openstreetmap.org/node/333322481	osmplace	891f014d20bffff	h3place	False	6.0	Transport_POS_amenity around (Stralsund) radius=15.0	
78	located_on_h3_cell	https://www.openstreetmap.org/way/694091175	osmplace	891f03868d7ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
79	located_on_h3_cell	891f03863b3ffff	h3place	https://www.openstreetmap.org/node/3091354688	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
80	hasOSMTag	891f0386393ffff	h3place	sports_centre	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
81	located_on_h3_cell	891f0386803ffff	h3place	https://www.openstreetmap.org/way/242375182	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
82	located_on_h3_cell	891f03863b3ffff	h3place	https://www.openstreetmap.org/node/3092898509	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
83	hasOSMTag	891f0386803ffff	h3place	place_of_worship	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
84	hasOSMTag	891f0386323ffff	h3place	multi	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
85	located_on_h3_cell	891f03863b3ffff	h3place	https://www.openstreetmap.org/node/3091354690	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
86	hasOSMTag	891f038680fffff	h3place	garden	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	2.0
87	hasOSMTag	891f03baba3ffff	h3place	pitch	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
88	located_on_h3_cell	891f03baba3ffff	h3place	https://www.openstreetmap.org/way/378162527	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
89	located_on_h3_cell	https://www.openstreetmap.org/way/683351267	osmplace	891f03b2a0bffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
90	located_on_h3_cell	891f0386323ffff	h3place	https://www.openstreetmap.org/way/188050510	osmplace	False	6.0	Services_POS_amenity around (Stralsund) radius=15.0	
91	hasOSMTag	platform	osmtag	891f014b1dbffff	h3place	False		Transport_POS_amenity around (Stralsund) radius=15.0	2.0
92	located_on_h3_cell	891f0386803ffff	h3place	https://www.openstreetmap.org/way/242401293	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
93	hasOSMTag	platform	osmtag	891f0386147ffff	h3place	False		Transport_POS_amenity around (Stralsund) radius=15.0	1.0
94	hasOSMTag	platform	osmtag	891f014d63bffff	h3place	False		Transport_POS_amenity around (Stralsund) radius=15.0	1.0
95	located_on_h3_cell	https://www.openstreetmap.org/way/242403093	osmplace	891f0386813ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
96	hasOSMTag	platform	osmtag	891f0386a13ffff	h3place	False		Transport_POS_amenity around (Stralsund) radius=15.0	1.0
97	hasOSMTag	platform	osmtag	891f0387063ffff	h3place	False		Transport_POS_amenity around (Stralsund) radius=15.0	2.0
98	located_on_h3_cell	https://www.openstreetmap.org/way/242406829	osmplace	891f038683bffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
99	located_on_h3_cell	https://www.openstreetmap.org/way/242147360	osmplace	891f038680fffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
100	located_on_h3_cell	https://www.openstreetmap.org/node/2002311508	osmplace	891f038616bffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
101	hasOSMTag	891f03b36abffff	h3place	basketball	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
102	located_on_h3_cell	891f03959b7ffff	h3place	https://www.openstreetmap.org/relation/7135400	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
103	hasOSMTag	891f03b36abffff	h3place	pitch	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	3.0
104	located_on_h3_cell	891f03b36abffff	h3place	https://www.openstreetmap.org/way/360862887	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
105	located_on_h3_cell	891f03b36abffff	h3place	https://www.openstreetmap.org/way/360862419	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
106	hasOSMTag	891f0386303ffff	h3place	kindergarten	osmtag	False		Services_POS_amenity around (Stralsund) radius=15.0	1.0
107	located_on_h3_cell	https://www.openstreetmap.org/relation/6753625	osmplace	891f0386163ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
108	located_on_h3_cell	https://www.openstreetmap.org/way/242147350	osmplace	891f0386803ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
109	located_on_h3_cell	891f0386803ffff	h3place	https://www.openstreetmap.org/way/242147350	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
110	hasOSMTag	891f03b124bffff	h3place	place_of_worship	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
111	located_on_h3_cell	891f038680fffff	h3place	https://www.openstreetmap.org/way/242403104	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
112	hasOSMTag	891f0386323ffff	h3place	kindergarten	osmtag	False		Services_POS_amenity around (Stralsund) radius=15.0	1.0
113	hasOSMTag	891f0386323ffff	h3place	school	osmtag	False		Services_POS_amenity around (Stralsund) radius=15.0	1.0
114	hasOSMTag	891f0384857ffff	h3place	place_of_worship	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
115	located_on_h3_cell	891f0384857ffff	h3place	https://www.openstreetmap.org/way/483069599	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
116	hasOSMTag	891f03959b7ffff	h3place	place_of_worship	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	2.0
117	located_on_h3_cell	891f03959b7ffff	h3place	https://www.openstreetmap.org/way/484908835	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
118	located_on_h3_cell	891f038683bffff	h3place	https://www.openstreetmap.org/way/242406829	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
119	located_on_h3_cell	891f038680fffff	h3place	https://www.openstreetmap.org/way/242375180	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
120	hasOSMTag	891f0386803ffff	h3place	garden	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	3.0
121	located_on_h3_cell	891f0386803ffff	h3place	https://www.openstreetmap.org/way/242375934	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
122	located_on_h3_cell	https://www.openstreetmap.org/way/750558702	osmplace	891f03b8413ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
123	located_on_h3_cell	https://www.openstreetmap.org/way/874160663	osmplace	891f03876bbffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
124	located_on_h3_cell	https://www.openstreetmap.org/way/937784424	osmplace	891f038707bffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
125	located_on_h3_cell	https://www.openstreetmap.org/way/242372527	osmplace	891f03868bbffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
126	located_on_h3_cell	https://www.openstreetmap.org/way/583676751	osmplace	891f014d293ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
127	located_on_h3_cell	https://www.openstreetmap.org/way/379723562	osmplace	891f0386803ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
128	located_on_h3_cell	891f0386147ffff	h3place	https://www.openstreetmap.org/node/2021708138	osmplace	False	6.0	Transport_POS_amenity around (Stralsund) radius=15.0	
129	hasOSMTag	playground	osmtag	891f038615bffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
130	located_on_h3_cell	https://www.openstreetmap.org/way/242406831	osmplace	891f0386823ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
131	located_on_h3_cell	891f03876bbffff	h3place	https://www.openstreetmap.org/way/874160663	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
132	located_on_h3_cell	https://www.openstreetmap.org/way/694091167	osmplace	891f038680bffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
133	hasOSMTag	soccer	osmtag	891f014d693ffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
134	hasOSMTag	dentist	osmtag	891f03b84cfffff	h3place	False		Services_POS_amenity around (Stralsund) radius=15.0	1.0
135	located_on_h3_cell	https://www.openstreetmap.org/way/131382722	osmplace	891f0387073ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
136	located_on_h3_cell	https://www.openstreetmap.org/way/309650462	osmplace	891f0386a63ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
137	located_on_h3_cell	https://www.openstreetmap.org/way/694095105	osmplace	891f03868c3ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
138	hasOSMTag	891f014d693ffff	h3place	pitch	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
139	located_on_h3_cell	https://www.openstreetmap.org/way/242403958	osmplace	891f0386833ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
140	hasOSMTag	891f03876b3ffff	h3place	stop_area	osmtag	False		Transport_POS_amenity around (Stralsund) radius=15.0	1.0
141	hasOSMTag	891f03868c7ffff	h3place	golf	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	2.0
142	located_on_h3_cell	https://www.openstreetmap.org/way/187171080	osmplace	891f0386397ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
143	located_on_h3_cell	https://www.openstreetmap.org/way/242406857	osmplace	891f038683bffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
144	located_on_h3_cell	https://www.openstreetmap.org/way/694094545	osmplace	891f03868c7ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
145	located_on_h3_cell	891f038492bffff	h3place	https://www.openstreetmap.org/way/379721973	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
146	hasOSMTag	891f03b2a0bffff	h3place	golf	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	4.0
147	located_on_h3_cell	891f03868d7ffff	h3place	https://www.openstreetmap.org/way/694091175	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
148	hasOSMTag	891f03bb3cfffff	h3place	manor	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
149	hasOSMTag	tennis	osmtag	891f038680bffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
150	located_on_h3_cell	https://www.openstreetmap.org/way/484908835	osmplace	891f03959b7ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
151	hasOSMTag	garden	osmtag	891f0386823ffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
152	hasOSMTag	891f03bb3cfffff	h3place	place_of_worship	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
153	hasOSMTag	manor	osmtag	891f03860bbffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
154	hasOSMTag	891f03b8413ffff	h3place	soccer	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
155	located_on_h3_cell	https://www.openstreetmap.org/node/2027082652	osmplace	891f0386a93ffff	h3place	False	6.0	Transport_POS_amenity around (Stralsund) radius=15.0	
156	located_on_h3_cell	https://www.openstreetmap.org/way/365119369	osmplace	891f03b33bbffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
157	hasOSMTag	golf	osmtag	891f03868d7ffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	2.0
158	located_on_h3_cell	https://www.openstreetmap.org/way/379722021	osmplace	891f038493bffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
159	located_on_h3_cell	https://www.openstreetmap.org/way/694094550	osmplace	891f038681bffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
160	located_on_h3_cell	https://www.openstreetmap.org/way/683340621	osmplace	891f03b2a7bffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
161	hasOSMTag	soccer	osmtag	891f038492bffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	3.0
162	located_on_h3_cell	https://www.openstreetmap.org/way/726187718	osmplace	891f0385133ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
163	hasOSMTag	soccer	osmtag	891f0386163ffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
164	hasOSMTag	891f03959b7ffff	h3place	ruins	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
165	located_on_h3_cell	891f038492bffff	h3place	https://www.openstreetmap.org/way/827873646	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
166	located_on_h3_cell	https://www.openstreetmap.org/way/379722024	osmplace	891f0384907ffff	h3place	False	6.0	Services_POS_amenity around (Stralsund) radius=15.0	
167	located_on_h3_cell	https://www.openstreetmap.org/way/694091166	osmplace	891f038680bffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
168	hasOSMTag	891f03b2447ffff	h3place	pitch	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
169	located_on_h3_cell	https://www.openstreetmap.org/way/489167981	osmplace	891f0386a17ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
170	hasOSMTag	sports_centre	osmtag	891f03b8413ffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
171	hasOSMTag	stop_area	osmtag	891f014b22fffff	h3place	False		Transport_POS_amenity around (Stralsund) radius=15.0	1.0
172	located_on_h3_cell	891f0386803ffff	h3place	https://www.openstreetmap.org/way/379723562	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
173	hasOSMTag	pitch	osmtag	891f0386833ffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	2.0
174	located_on_h3_cell	891f03b2a47ffff	h3place	https://www.openstreetmap.org/way/683351264	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
175	located_on_h3_cell	891f0386a63ffff	h3place	https://www.openstreetmap.org/way/726145636	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
176	hasOSMTag	891f0386847ffff	h3place	garden	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
177	hasOSMTag	891f03868cfffff	h3place	pitch	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	2.0
178	hasOSMTag	playground	osmtag	891f03863b3ffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
179	located_on_h3_cell	https://www.openstreetmap.org/way/694091172	osmplace	891f03868d3ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
180	located_on_h3_cell	891f03b2a73ffff	h3place	https://www.openstreetmap.org/way/683351285	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
181	located_on_h3_cell	891f03b001bffff	h3place	https://www.openstreetmap.org/way/457746171	osmplace	False	6.0	Transport_POS_amenity around (Stralsund) radius=15.0	
182	hasOSMTag	pitch	osmtag	891f03868d7ffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	2.0
