index	e_type	Source	from_type	Target	to_type	directed	attributes.res	attributes.layer_id	attributes.tagCount
1177	hasOSMTag	charging_station	osmtag	891f02bac23ffff	h3place	False		Transport_POS_amenity around (Wismar) radius=15.0	1.0
1178	hasOSMTag	891f02b8d87ffff	h3place	swimming_pool	osmtag	False		Leisure_POS_amenity around (Wismar) radius=15.0	1.0
1179	hasOSMTag	891f02b0203ffff	h3place	garden	osmtag	False		Leisure_POS_amenity around (Wismar) radius=15.0	1.0
1180	located_on_h3_cell	891f02b08bbffff	h3place	https://www.openstreetmap.org/way/544144117	osmplace	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
1181	hasOSMTag	891f02bac2bffff	h3place	kindergarten	osmtag	False		Services_POS_amenity around (Wismar) radius=15.0	1.0
1182	located_on_h3_cell	891f02b9d97ffff	h3place	https://www.openstreetmap.org/way/880986378	osmplace	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
1183	located_on_h3_cell	891f02ba46bffff	h3place	https://www.openstreetmap.org/way/877647062	osmplace	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
1184	located_on_h3_cell	891f02b1a5bffff	h3place	https://www.openstreetmap.org/way/880685150	osmplace	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
1185	hasOSMTag	platform	osmtag	891f02b224fffff	h3place	False		Transport_POS_amenity around (Wismar) radius=15.0	1.0
1186	hasOSMTag	kindergarten	osmtag	891f02bac8fffff	h3place	False		Services_POS_amenity around (Wismar) radius=15.0	1.0
1187	located_on_h3_cell	https://www.openstreetmap.org/way/377125500	osmplace	891f02ba16fffff	h3place	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
1188	located_on_h3_cell	https://www.openstreetmap.org/way/882036705	osmplace	891f02ba897ffff	h3place	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
1189	located_on_h3_cell	891f02b1dcbffff	h3place	https://www.openstreetmap.org/way/453818236	osmplace	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
1190	located_on_h3_cell	https://www.openstreetmap.org/way/882036708	osmplace	891f02ba88bffff	h3place	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
1191	hasOSMTag	table_tennis	osmtag	891f02b8cd3ffff	h3place	False		Leisure_POS_amenity around (Wismar) radius=15.0	1.0
1192	located_on_h3_cell	https://www.openstreetmap.org/way/435386212	osmplace	891f02bacabffff	h3place	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
1193	located_on_h3_cell	https://www.openstreetmap.org/way/429245308	osmplace	891f02aa6cbffff	h3place	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
1194	hasOSMTag	stop_area	osmtag	891f02aacd3ffff	h3place	False		Transport_POS_amenity around (Wismar) radius=15.0	1.0
1195	located_on_h3_cell	https://www.openstreetmap.org/way/881148359	osmplace	891f02b221bffff	h3place	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
1196	located_on_h3_cell	https://www.openstreetmap.org/way/429245303	osmplace	891f02aa6cbffff	h3place	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
1197	located_on_h3_cell	891f02b34c3ffff	h3place	https://www.openstreetmap.org/way/807105537	osmplace	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
1198	located_on_h3_cell	https://www.openstreetmap.org/way/486230787	osmplace	891f02869b3ffff	h3place	False	6.0	Lifestyle_POS_amenity around (Wismar) radius=15.0	
1199	located_on_h3_cell	https://www.openstreetmap.org/way/925170769	osmplace	891f02b2e83ffff	h3place	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
1200	hasOSMTag	platform	osmtag	891f02b92b7ffff	h3place	False		Transport_POS_amenity around (Wismar) radius=15.0	2.0
1201	hasOSMTag	platform	osmtag	891f02b8543ffff	h3place	False		Transport_POS_amenity around (Wismar) radius=15.0	2.0
1202	hasOSMTag	stop_area	osmtag	891f02bae33ffff	h3place	False		Transport_POS_amenity around (Wismar) radius=15.0	1.0
1203	located_on_h3_cell	https://www.openstreetmap.org/relation/11979322	osmplace	891f02baa7bffff	h3place	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
1204	located_on_h3_cell	891f02ba86bffff	h3place	https://www.openstreetmap.org/way/430156995	osmplace	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
1205	hasOSMTag	891f02bac2bffff	h3place	park	osmtag	False		Leisure_POS_amenity around (Wismar) radius=15.0	1.0
1206	hasOSMTag	891f02baa0bffff	h3place	stop_area	osmtag	False		Transport_POS_amenity around (Wismar) radius=15.0	1.0
1207	hasOSMTag	891f02b0587ffff	h3place	kindergarten	osmtag	False		Services_POS_amenity around (Wismar) radius=15.0	1.0
1208	hasOSMTag	891f02b2e5bffff	h3place	place_of_worship	osmtag	False		Leisure_POS_amenity around (Wismar) radius=15.0	1.0
1209	hasOSMTag	platform	osmtag	891f028422fffff	h3place	False		Transport_POS_amenity around (Wismar) radius=15.0	1.0
1210	located_on_h3_cell	https://www.openstreetmap.org/way/881148334	osmplace	891f02b1363ffff	h3place	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
1211	hasOSMTag	891f02aa6cbffff	h3place	pitch	osmtag	False		Leisure_POS_amenity around (Wismar) radius=15.0	1.0
1212	located_on_h3_cell	https://www.openstreetmap.org/way/594262909	osmplace	891f02bacd7ffff	h3place	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
1213	hasOSMTag	bicycle_parking	osmtag	891f02bacbbffff	h3place	False		Transport_POS_amenity around (Wismar) radius=15.0	2.0
1214	hasOSMTag	cafe	osmtag	891f02843c3ffff	h3place	False		Lifestyle_POS_amenity around (Wismar) radius=15.0	1.0
1215	hasOSMTag	891f02b1977ffff	h3place	soccer	osmtag	False		Leisure_POS_amenity around (Wismar) radius=15.0	2.0
1216	located_on_h3_cell	891f02bb433ffff	h3place	https://www.openstreetmap.org/way/877647068	osmplace	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
1217	located_on_h3_cell	https://www.openstreetmap.org/way/880685150	osmplace	891f02b1a5bffff	h3place	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
1218	located_on_h3_cell	891f02ba1b3ffff	h3place	https://www.openstreetmap.org/way/880090078	osmplace	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
1219	located_on_h3_cell	891f02ba187ffff	h3place	https://www.openstreetmap.org/relation/11971057	osmplace	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
1220	located_on_h3_cell	https://www.openstreetmap.org/relation/11980977	osmplace	891f02badd3ffff	h3place	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
1221	located_on_h3_cell	https://www.openstreetmap.org/relation/12888414	osmplace	891f02b8cd3ffff	h3place	False	6.0	Services_POS_amenity around (Wismar) radius=15.0	
1222	hasOSMTag	891f02badd3ffff	h3place	pharmacy	osmtag	False		Services_POS_amenity around (Wismar) radius=15.0	1.0
1223	located_on_h3_cell	891f02aaccbffff	h3place	https://www.openstreetmap.org/way/551166629	osmplace	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
1224	hasOSMTag	platform	osmtag	891f02b3583ffff	h3place	False		Transport_POS_amenity around (Wismar) radius=15.0	1.0
1225	located_on_h3_cell	891f02ba88bffff	h3place	https://www.openstreetmap.org/relation/11990442	osmplace	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
1226	hasOSMTag	platform	osmtag	891f02b0887ffff	h3place	False		Transport_POS_amenity around (Wismar) radius=15.0	1.0
1227	located_on_h3_cell	https://www.openstreetmap.org/way/882036724	osmplace	891f02b91dbffff	h3place	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
1228	located_on_h3_cell	891f02b06bbffff	h3place	https://www.openstreetmap.org/relation/11980987	osmplace	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
1229	hasOSMTag	891f02b85a7ffff	h3place	platform	osmtag	False		Transport_POS_amenity around (Wismar) radius=15.0	2.0
1230	hasOSMTag	platform	osmtag	891f02b1333ffff	h3place	False		Transport_POS_amenity around (Wismar) radius=15.0	1.0
1231	located_on_h3_cell	https://www.openstreetmap.org/way/880986383	osmplace	891f02baa9bffff	h3place	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
1232	located_on_h3_cell	https://www.openstreetmap.org/relation/12766409	osmplace	891f02aa00fffff	h3place	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
1233	located_on_h3_cell	https://www.openstreetmap.org/way/881148377	osmplace	891f02869b3ffff	h3place	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
1234	hasOSMTag	891f02b358bffff	h3place	biergarten	osmtag	False		Lifestyle_POS_amenity around (Wismar) radius=15.0	1.0
1235	hasOSMTag	891f02869b3ffff	h3place	stop_area	osmtag	False		Transport_POS_amenity around (Wismar) radius=15.0	1.0
1236	hasOSMTag	891f02baa7bffff	h3place	stop_area	osmtag	False		Transport_POS_amenity around (Wismar) radius=15.0	1.0
1237	located_on_h3_cell	891f02baddbffff	h3place	https://www.openstreetmap.org/way/435637620	osmplace	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
1238	hasOSMTag	track	osmtag	891f02aa653ffff	h3place	False		Leisure_POS_amenity around (Wismar) radius=15.0	1.0
1239	hasOSMTag	891f02a2267ffff	h3place	park	osmtag	False		Leisure_POS_amenity around (Wismar) radius=15.0	1.0
1240	hasOSMTag	resort	osmtag	891f02b1b47ffff	h3place	False		Leisure_POS_amenity around (Wismar) radius=15.0	1.0
1241	hasOSMTag	891f02ba107ffff	h3place	volleyball	osmtag	False		Leisure_POS_amenity around (Wismar) radius=15.0	1.0
1242	hasOSMTag	stop_area	osmtag	891f02b34cfffff	h3place	False		Transport_POS_amenity around (Wismar) radius=15.0	1.0
1243	located_on_h3_cell	https://www.openstreetmap.org/relation/11979323	osmplace	891f02baa0bffff	h3place	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
1244	located_on_h3_cell	https://www.openstreetmap.org/node/532344938	osmplace	891f02869bbffff	h3place	False	6.0	Lifestyle_POS_amenity around (Wismar) radius=15.0	
1245	located_on_h3_cell	https://www.openstreetmap.org/way/453818236	osmplace	891f02b1dcbffff	h3place	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
1246	located_on_h3_cell	https://www.openstreetmap.org/relation/11976321	osmplace	891f02b1a63ffff	h3place	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
1247	hasOSMTag	891f02b8cdbffff	h3place	sports_centre	osmtag	False		Leisure_POS_amenity around (Wismar) radius=15.0	1.0
1248	hasOSMTag	891f02b2e5bffff	h3place	platform	osmtag	False		Transport_POS_amenity around (Wismar) radius=15.0	1.0
1249	located_on_h3_cell	891f02bac2bffff	h3place	https://www.openstreetmap.org/way/432349496	osmplace	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
1250	located_on_h3_cell	891f02bae87ffff	h3place	https://www.openstreetmap.org/way/329424564	osmplace	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
1251	located_on_h3_cell	891f02b0607ffff	h3place	https://www.openstreetmap.org/way/881148352	osmplace	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
1252	located_on_h3_cell	891f02b9077ffff	h3place	https://www.openstreetmap.org/relation/11990452	osmplace	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
1253	hasOSMTag	891f02ba4afffff	h3place	platform	osmtag	False		Transport_POS_amenity around (Wismar) radius=15.0	1.0
1254	located_on_h3_cell	891f02bac2bffff	h3place	https://www.openstreetmap.org/way/230885034	osmplace	False	6.0	Services_POS_amenity around (Wismar) radius=15.0	
1255	hasOSMTag	platform	osmtag	891f02b262fffff	h3place	False		Transport_POS_amenity around (Wismar) radius=15.0	2.0
1256	located_on_h3_cell	891f02b1a27ffff	h3place	https://www.openstreetmap.org/way/357119505	osmplace	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
1257	hasOSMTag	891f02b1113ffff	h3place	stop_area	osmtag	False		Transport_POS_amenity around (Wismar) radius=15.0	1.0
1258	located_on_h3_cell	891f02ba8d3ffff	h3place	https://www.openstreetmap.org/relation/11979328	osmplace	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
1259	located_on_h3_cell	https://www.openstreetmap.org/way/231646621	osmplace	891f02bb06fffff	h3place	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
1260	hasOSMTag	platform	osmtag	891f02b1113ffff	h3place	False		Transport_POS_amenity around (Wismar) radius=15.0	2.0
1261	located_on_h3_cell	https://www.openstreetmap.org/way/372738305	osmplace	891f02b1a5bffff	h3place	False	6.0	Services_POS_amenity around (Wismar) radius=15.0	
1262	hasOSMTag	pitch	osmtag	891f02b9d97ffff	h3place	False		Leisure_POS_amenity around (Wismar) radius=15.0	1.0
1263	located_on_h3_cell	891f028cdb3ffff	h3place	https://www.openstreetmap.org/way/276078432	osmplace	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
1264	located_on_h3_cell	https://www.openstreetmap.org/way/521095735	osmplace	891f02b1977ffff	h3place	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
1265	located_on_h3_cell	891f02b232fffff	h3place	https://www.openstreetmap.org/way/297809188	osmplace	False	6.0	Services_POS_amenity around (Wismar) radius=15.0	
1266	located_on_h3_cell	https://www.openstreetmap.org/way/882036726	osmplace	891f02b9077ffff	h3place	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
1267	located_on_h3_cell	891f02ba4afffff	h3place	https://www.openstreetmap.org/way/880090073	osmplace	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
1268	hasOSMTag	stop_area	osmtag	891f02b1363ffff	h3place	False		Transport_POS_amenity around (Wismar) radius=15.0	1.0
1269	hasOSMTag	platform	osmtag	891f02b8297ffff	h3place	False		Transport_POS_amenity around (Wismar) radius=15.0	2.0
1270	hasOSMTag	891f02b988fffff	h3place	stop_area	osmtag	False		Transport_POS_amenity around (Wismar) radius=15.0	1.0
1271	hasOSMTag	platform	osmtag	891f02ba6a7ffff	h3place	False		Transport_POS_amenity around (Wismar) radius=15.0	1.0
1272	located_on_h3_cell	891f02bad3bffff	h3place	https://www.openstreetmap.org/way/880685146	osmplace	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
1273	located_on_h3_cell	891f02869b3ffff	h3place	https://www.openstreetmap.org/relation/11981002	osmplace	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
1274	located_on_h3_cell	891f02bacbbffff	h3place	https://www.openstreetmap.org/way/880090087	osmplace	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
1275	hasOSMTag	891f02b358bffff	h3place	platform	osmtag	False		Transport_POS_amenity around (Wismar) radius=15.0	2.0
1276	hasOSMTag	891f02a0297ffff	h3place	platform	osmtag	False		Transport_POS_amenity around (Wismar) radius=15.0	1.0
1277	hasOSMTag	platform	osmtag	891f02baca7ffff	h3place	False		Transport_POS_amenity around (Wismar) radius=15.0	3.0
1278	hasOSMTag	891f02b13b7ffff	h3place	stop_area	osmtag	False		Transport_POS_amenity around (Wismar) radius=15.0	1.0
1279	located_on_h3_cell	https://www.openstreetmap.org/relation/11971060	osmplace	891f02bacd3ffff	h3place	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
1280	located_on_h3_cell	891f02aa6cbffff	h3place	https://www.openstreetmap.org/way/429245311	osmplace	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
1281	hasOSMTag	891f02843dbffff	h3place	stop_area	osmtag	False		Transport_POS_amenity around (Wismar) radius=15.0	1.0
1282	located_on_h3_cell	https://www.openstreetmap.org/way/380997323	osmplace	891f02b184fffff	h3place	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
1283	located_on_h3_cell	891f02a02bbffff	h3place	https://www.openstreetmap.org/way/297817213	osmplace	False	6.0	Lifestyle_POS_amenity around (Wismar) radius=15.0	
1284	hasOSMTag	891f02a148bffff	h3place	pitch	osmtag	False		Leisure_POS_amenity around (Wismar) radius=15.0	1.0
1285	hasOSMTag	891f02ab593ffff	h3place	stop_area	osmtag	False		Transport_POS_amenity around (Wismar) radius=15.0	1.0
1286	located_on_h3_cell	https://www.openstreetmap.org/way/880685170	osmplace	891f02a056fffff	h3place	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
1287	located_on_h3_cell	891f02bac57ffff	h3place	https://www.openstreetmap.org/way/311068514	osmplace	False	6.0	Services_POS_amenity around (Wismar) radius=15.0	
1288	located_on_h3_cell	891f02aa6cbffff	h3place	https://www.openstreetmap.org/way/429245303	osmplace	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
1289	hasOSMTag	platform	osmtag	891f02ba46bffff	h3place	False		Transport_POS_amenity around (Wismar) radius=15.0	1.0
1290	located_on_h3_cell	891f02bac43ffff	h3place	https://www.openstreetmap.org/relation/7520373	osmplace	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
1291	hasOSMTag	891f02b1a77ffff	h3place	stop_area	osmtag	False		Transport_POS_amenity around (Wismar) radius=15.0	1.0
1292	hasOSMTag	891f02bac33ffff	h3place	pharmacy	osmtag	False		Services_POS_amenity around (Wismar) radius=15.0	1.0
1293	located_on_h3_cell	891f02b9dcfffff	h3place	https://www.openstreetmap.org/relation/11979319	osmplace	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
1294	hasOSMTag	891f02bae93ffff	h3place	platform	osmtag	False		Transport_POS_amenity around (Wismar) radius=15.0	2.0
1295	hasOSMTag	platform	osmtag	891f0284a47ffff	h3place	False		Transport_POS_amenity around (Wismar) radius=15.0	2.0
1296	hasOSMTag	caterer	osmtag	891f02a02bbffff	h3place	False		Lifestyle_POS_amenity around (Wismar) radius=15.0	1.0
1297	located_on_h3_cell	https://www.openstreetmap.org/way/436235535	osmplace	891f02b1363ffff	h3place	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
1298	hasOSMTag	891f02ba4bbffff	h3place	stop_area	osmtag	False		Transport_POS_amenity around (Wismar) radius=15.0	1.0
1299	located_on_h3_cell	891f02badd3ffff	h3place	https://www.openstreetmap.org/node/1040047870	osmplace	False	6.0	Services_POS_amenity around (Wismar) radius=15.0	
1300	hasOSMTag	891f02ba513ffff	h3place	soccer	osmtag	False		Leisure_POS_amenity around (Wismar) radius=15.0	1.0
1301	located_on_h3_cell	891f02ba55bffff	h3place	https://www.openstreetmap.org/way/625052235	osmplace	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
1302	hasOSMTag	platform	osmtag	891f02bac17ffff	h3place	False		Transport_POS_amenity around (Wismar) radius=15.0	1.0
1303	located_on_h3_cell	891f02b1977ffff	h3place	https://www.openstreetmap.org/way/361375539	osmplace	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
1304	located_on_h3_cell	891f02b125bffff	h3place	https://www.openstreetmap.org/way/589966898	osmplace	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
1305	located_on_h3_cell	891f028cdb7ffff	h3place	https://www.openstreetmap.org/way/487134354	osmplace	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
1306	located_on_h3_cell	891f02aa64fffff	h3place	https://www.openstreetmap.org/way/87463068	osmplace	False	6.0	Services_POS_amenity around (Wismar) radius=15.0	
1307	hasOSMTag	platform	osmtag	891f0284297ffff	h3place	False		Transport_POS_amenity around (Wismar) radius=15.0	1.0
1308	located_on_h3_cell	891f02a3107ffff	h3place	https://www.openstreetmap.org/way/880563660	osmplace	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
1309	located_on_h3_cell	https://www.openstreetmap.org/node/1396564714	osmplace	891f02aa207ffff	h3place	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
1310	located_on_h3_cell	https://www.openstreetmap.org/way/512665298	osmplace	891f02b0a97ffff	h3place	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
1311	hasOSMTag	platform	osmtag	891f02a312bffff	h3place	False		Transport_POS_amenity around (Wismar) radius=15.0	1.0
1312	located_on_h3_cell	https://www.openstreetmap.org/way/880261034	osmplace	891f0284313ffff	h3place	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
1313	hasOSMTag	891f02bac3bffff	h3place	park	osmtag	False		Leisure_POS_amenity around (Wismar) radius=15.0	1.0
1314	located_on_h3_cell	https://www.openstreetmap.org/way/882036710	osmplace	891f02ba89bffff	h3place	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
1315	hasOSMTag	891f02b2243ffff	h3place	stop_area	osmtag	False		Transport_POS_amenity around (Wismar) radius=15.0	1.0
1316	located_on_h3_cell	https://www.openstreetmap.org/way/758251760	osmplace	891f0284c3bffff	h3place	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
1317	located_on_h3_cell	https://www.openstreetmap.org/way/882036713	osmplace	891f02b85a7ffff	h3place	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
1318	located_on_h3_cell	https://www.openstreetmap.org/way/305457947	osmplace	891f02869b3ffff	h3place	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
1319	located_on_h3_cell	891f02b3597ffff	h3place	https://www.openstreetmap.org/node/8869494732	osmplace	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
1320	located_on_h3_cell	891f0284c3bffff	h3place	https://www.openstreetmap.org/way/758251760	osmplace	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
1321	located_on_h3_cell	https://www.openstreetmap.org/way/880685152	osmplace	891f02b1a77ffff	h3place	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
1322	located_on_h3_cell	891f02badc7ffff	h3place	https://www.openstreetmap.org/way/318962836	osmplace	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
1323	hasOSMTag	891f02869b3ffff	h3place	playground	osmtag	False		Leisure_POS_amenity around (Wismar) radius=15.0	1.0
1324	hasOSMTag	891f0284297ffff	h3place	platform	osmtag	False		Transport_POS_amenity around (Wismar) radius=15.0	1.0
1325	hasOSMTag	891f028e917ffff	h3place	platform	osmtag	False		Transport_POS_amenity around (Wismar) radius=15.0	2.0
1326	hasOSMTag	playground	osmtag	891f02b2477ffff	h3place	False		Leisure_POS_amenity around (Wismar) radius=15.0	1.0
1327	located_on_h3_cell	https://www.openstreetmap.org/relation/11980994	osmplace	891f02b3593ffff	h3place	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
1328	hasOSMTag	track	osmtag	891f02ba527ffff	h3place	False		Leisure_POS_amenity around (Wismar) radius=15.0	1.0
1329	located_on_h3_cell	https://www.openstreetmap.org/node/3265238000	osmplace	891f02bacafffff	h3place	False	6.0	Lifestyle_POS_amenity around (Wismar) radius=15.0	
1330	located_on_h3_cell	https://www.openstreetmap.org/relation/11980986	osmplace	891f02b0607ffff	h3place	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
1331	located_on_h3_cell	891f028e917ffff	h3place	https://www.openstreetmap.org/relation/11948216	osmplace	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
1332	located_on_h3_cell	891f02b1333ffff	h3place	https://www.openstreetmap.org/way/881148338	osmplace	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
1333	hasOSMTag	891f02b8cd7ffff	h3place	skateboard	osmtag	False		Leisure_POS_amenity around (Wismar) radius=15.0	1.0
1334	hasOSMTag	891f02b0ca3ffff	h3place	park	osmtag	False		Leisure_POS_amenity around (Wismar) radius=15.0	1.0
1335	hasOSMTag	891f02b91dbffff	h3place	platform	osmtag	False		Transport_POS_amenity around (Wismar) radius=15.0	1.0
1336	hasOSMTag	platform	osmtag	891f02b8cc7ffff	h3place	False		Transport_POS_amenity around (Wismar) radius=15.0	1.0
1337	located_on_h3_cell	891f02aa6cbffff	h3place	https://www.openstreetmap.org/way/429245310	osmplace	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
1338	located_on_h3_cell	891f02b3583ffff	h3place	https://www.openstreetmap.org/node/278566879	osmplace	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
1339	located_on_h3_cell	https://www.openstreetmap.org/way/882036716	osmplace	891f02b8543ffff	h3place	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
1340	hasOSMTag	891f02aaccbffff	h3place	soccer	osmtag	False		Leisure_POS_amenity around (Wismar) radius=15.0	1.0
1341	located_on_h3_cell	https://www.openstreetmap.org/way/702317155	osmplace	891f02843c3ffff	h3place	False	6.0	Lifestyle_POS_amenity around (Wismar) radius=15.0	
1342	hasOSMTag	platform	osmtag	891f02bac77ffff	h3place	False		Transport_POS_amenity around (Wismar) radius=15.0	2.0
1343	hasOSMTag	sports_centre	osmtag	891f02b0a97ffff	h3place	False		Leisure_POS_amenity around (Wismar) radius=15.0	1.0
1344	located_on_h3_cell	891f028462fffff	h3place	https://www.openstreetmap.org/relation/11970285	osmplace	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
1345	located_on_h3_cell	891f02b358bffff	h3place	https://www.openstreetmap.org/node/278347762	osmplace	False	6.0	Lifestyle_POS_amenity around (Wismar) radius=15.0	
1346	hasOSMTag	891f02bac23ffff	h3place	doctors	osmtag	False		Services_POS_amenity around (Wismar) radius=15.0	4.0
1347	hasOSMTag	891f02bac47ffff	h3place	running	osmtag	False		Leisure_POS_amenity around (Wismar) radius=15.0	1.0
1348	located_on_h3_cell	891f02b262fffff	h3place	https://www.openstreetmap.org/way/881148360	osmplace	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
1349	hasOSMTag	891f02aa1a7ffff	h3place	swimming	osmtag	False		Leisure_POS_amenity around (Wismar) radius=15.0	1.0
1350	hasOSMTag	891f02b184bffff	h3place	playground	osmtag	False		Leisure_POS_amenity around (Wismar) radius=15.0	1.0
1351	hasOSMTag	891f02bac57ffff	h3place	kindergarten	osmtag	False		Services_POS_amenity around (Wismar) radius=15.0	1.0
1352	located_on_h3_cell	891f02b1363ffff	h3place	https://www.openstreetmap.org/way/436235535	osmplace	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
1353	hasOSMTag	891f02b224fffff	h3place	platform	osmtag	False		Transport_POS_amenity around (Wismar) radius=15.0	1.0
1354	located_on_h3_cell	891f02b224fffff	h3place	https://www.openstreetmap.org/way/512673603	osmplace	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
1355	hasOSMTag	891f02b058fffff	h3place	multi	osmtag	False		Leisure_POS_amenity around (Wismar) radius=15.0	1.0
1356	hasOSMTag	pitch	osmtag	891f02ba893ffff	h3place	False		Leisure_POS_amenity around (Wismar) radius=15.0	1.0
1357	hasOSMTag	platform	osmtag	891f02b0607ffff	h3place	False		Transport_POS_amenity around (Wismar) radius=15.0	2.0
1358	located_on_h3_cell	891f02aa0d7ffff	h3place	https://www.openstreetmap.org/way/447156474	osmplace	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
1359	located_on_h3_cell	891f02b184fffff	h3place	https://www.openstreetmap.org/way/380997323	osmplace	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
1360	hasOSMTag	platform	osmtag	891f0049babffff	h3place	False		Transport_POS_amenity around (Wismar) radius=15.0	1.0
1361	hasOSMTag	kindergarten	osmtag	891f02b020bffff	h3place	False		Services_POS_amenity around (Wismar) radius=15.0	1.0
1362	hasOSMTag	891f028cdb7ffff	h3place	pitch	osmtag	False		Leisure_POS_amenity around (Wismar) radius=15.0	1.0
1363	located_on_h3_cell	https://www.openstreetmap.org/way/519553686	osmplace	891f02bac4bffff	h3place	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
1364	hasOSMTag	multi	osmtag	891f02b124bffff	h3place	False		Leisure_POS_amenity around (Wismar) radius=15.0	1.0
