index	e_type	Source	from_type	Target	to_type	directed	attributes.tagCount	attributes.res	attributes.layer_id
257	located_on_h3_cell	891f02b8cdbffff	h3place	https://www.openstreetmap.org/way/261101096	osmplace	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
258	hasOSMTag	891f02b0203ffff	h3place	industrial	osmtag	False	2.0		Environment_NEG_geological around (Wismar) radius=15.0
259	located_on_h3_cell	891f02a3547ffff	h3place	https://www.openstreetmap.org/way/355648468	osmplace	False		6.0	Environment_NEG_geological around (Wismar) radius=15.0
260	located_on_h3_cell	891f02b1e13ffff	h3place	https://www.openstreetmap.org/way/595165940	osmplace	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
261	located_on_h3_cell	891f02b9073ffff	h3place	https://www.openstreetmap.org/way/392033980	osmplace	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
262	located_on_h3_cell	891f02b1a23ffff	h3place	https://www.openstreetmap.org/way/357088217	osmplace	False		6.0	Environment_NEG_geological around (Wismar) radius=15.0
263	located_on_h3_cell	891f02a319bffff	h3place	https://www.openstreetmap.org/way/845500772	osmplace	False		6.0	Environment_NEG_geological around (Wismar) radius=15.0
264	hasOSMTag	891f02869b3ffff	h3place	fast_food	osmtag	False	1.0		Lifestyle_NEG_shop around (Wismar) radius=15.0
265	located_on_h3_cell	891f02b1a6bffff	h3place	https://www.openstreetmap.org/way/322857161	osmplace	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
266	hasOSMTag	primary	osmtag	891f02b197bffff	h3place	False	4.0		Transport_NEG_aeroway around (Wismar) radius=15.0
267	located_on_h3_cell	891f02a349bffff	h3place	https://www.openstreetmap.org/way/357088208	osmplace	False		6.0	Environment_NEG_geological around (Wismar) radius=15.0
268	located_on_h3_cell	https://www.openstreetmap.org/way/316094138	osmplace	891f02b086bffff	h3place	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
269	hasOSMTag	891f028e917ffff	h3place	primary	osmtag	False	1.0		Transport_NEG_aeroway around (Wismar) radius=15.0
270	hasOSMTag	891f02a1c13ffff	h3place	primary	osmtag	False	2.0		Transport_NEG_aeroway around (Wismar) radius=15.0
271	located_on_h3_cell	https://www.openstreetmap.org/way/687684740	osmplace	891f02a02bbffff	h3place	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
272	hasOSMTag	primary	osmtag	891f02b8cdbffff	h3place	False	1.0		Transport_NEG_aeroway around (Wismar) radius=15.0
273	located_on_h3_cell	891f02b1a77ffff	h3place	https://www.openstreetmap.org/way/316091171	osmplace	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
274	hasOSMTag	891f02b9887ffff	h3place	primary	osmtag	False	1.0		Transport_NEG_aeroway around (Wismar) radius=15.0
275	hasOSMTag	891f02a3127ffff	h3place	primary	osmtag	False	1.0		Transport_NEG_aeroway around (Wismar) radius=15.0
276	located_on_h3_cell	https://www.openstreetmap.org/way/583565736	osmplace	891f02b1347ffff	h3place	False		6.0	Environment_NEG_geological around (Wismar) radius=15.0
277	located_on_h3_cell	891f02bae2bffff	h3place	https://www.openstreetmap.org/way/381739298	osmplace	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
278	located_on_h3_cell	https://www.openstreetmap.org/way/551647223	osmplace	891f02b1bcbffff	h3place	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
