	0	1
10182	https://www.openstreetmap.org/node/6712676246	7
10183	https://www.openstreetmap.org/way/264689898	0
10184	https://www.openstreetmap.org/way/386123702	1
10185	https://www.openstreetmap.org/way/295700177	7
10186	https://www.openstreetmap.org/way/231718934	4
10187	https://www.openstreetmap.org/node/3585895194	2
10188	https://www.openstreetmap.org/way/239062979	2
10189	https://www.openstreetmap.org/relation/11260806	5
10190	https://www.openstreetmap.org/relation/11971063	2
10191	https://www.openstreetmap.org/way/438833296	3
10192	https://www.openstreetmap.org/relation/10048710	3
10193	https://www.openstreetmap.org/way/488430942	4
10194	https://www.openstreetmap.org/relation/10409299	0
10195	https://www.openstreetmap.org/way/234018699	0
10196	https://www.openstreetmap.org/way/798952785	0
10197	https://www.openstreetmap.org/way/43091886	4
10198	https://www.openstreetmap.org/node/8805306853	4
10199	https://www.openstreetmap.org/way/94503040	3
10200	https://www.openstreetmap.org/relation/10705444	7
10201	https://www.openstreetmap.org/way/576430223	3
10202	https://www.openstreetmap.org/relation/11979320	4
10203	https://www.openstreetmap.org/node/6326869474	3
10204	https://www.openstreetmap.org/node/8710852188	4
10205	https://www.openstreetmap.org/way/835014921	0
10206	https://www.openstreetmap.org/way/372377545	0
10207	https://www.openstreetmap.org/way/387353921	2
10208	https://www.openstreetmap.org/relation/10376529	5
10209	https://www.openstreetmap.org/way/881148366	2
10210	https://www.openstreetmap.org/way/357088208	1
10211	https://www.openstreetmap.org/relation/11168006	1
10212	https://www.openstreetmap.org/way/349799381	3
10213	https://www.openstreetmap.org/node/8430733127	2
10214	https://www.openstreetmap.org/way/724775502	1
10215	https://www.openstreetmap.org/way/478468488	7
10216	https://www.openstreetmap.org/relation/9924590	3
10217	https://www.openstreetmap.org/relation/10830220	7
10218	https://www.openstreetmap.org/way/257573294	4
10219	https://www.openstreetmap.org/way/215075355	3
10220	https://www.openstreetmap.org/relation/10156075	2
10221	https://www.openstreetmap.org/way/381915986	4
10222	https://www.openstreetmap.org/way/317873065	2
10223	https://www.openstreetmap.org/way/843679075	3
10224	https://www.openstreetmap.org/node/765265746	2
10225	https://www.openstreetmap.org/way/300855449	3
10226	https://www.openstreetmap.org/way/241155353	4
10227	https://www.openstreetmap.org/way/520386122	4
10228	https://www.openstreetmap.org/way/884321303	0
10229	https://www.openstreetmap.org/relation/3319518	4
10230	https://www.openstreetmap.org/way/281254063	5
10231	https://www.openstreetmap.org/way/317479731	2
10232	https://www.openstreetmap.org/relation/10419767	1
10233	https://www.openstreetmap.org/relation/9972738	2
10234	https://www.openstreetmap.org/relation/8161590	4
10235	https://www.openstreetmap.org/relation/9902181	5
10236	https://www.openstreetmap.org/way/376583555	1
10237	https://www.openstreetmap.org/node/305558699	2
10238	https://www.openstreetmap.org/way/218086185	1
10239	https://www.openstreetmap.org/way/236318866	1
10240	https://www.openstreetmap.org/way/567742338	1
10241	https://www.openstreetmap.org/relation/11091753	1
10242	https://www.openstreetmap.org/node/8740879890	2
10243	https://www.openstreetmap.org/relation/10254704	5
10244	https://www.openstreetmap.org/relation/12606905	0
10245	https://www.openstreetmap.org/way/429245303	4
10246	https://www.openstreetmap.org/way/888325055	4
10247	https://www.openstreetmap.org/way/684767480	0
10248	https://www.openstreetmap.org/relation/9996938	5
10249	https://www.openstreetmap.org/way/321539689	0
10250	https://www.openstreetmap.org/node/4953396769	2
10251	https://www.openstreetmap.org/way/434741436	0
10252	https://www.openstreetmap.org/relation/11832255	4
10253	https://www.openstreetmap.org/way/641933373	3
10254	https://www.openstreetmap.org/way/914529002	3
10255	https://www.openstreetmap.org/way/27678373	2
10256	https://www.openstreetmap.org/way/254818779	3
10257	https://www.openstreetmap.org/relation/11139569	0
10258	https://www.openstreetmap.org/way/436235537	3
10259	https://www.openstreetmap.org/node/8517721342	2
10260	https://www.openstreetmap.org/way/565719186	3
10261	https://www.openstreetmap.org/way/165626600	3
10262	https://www.openstreetmap.org/way/223208531	1
10263	https://www.openstreetmap.org/node/1339860673	2
10264	https://www.openstreetmap.org/relation/7377149	2
10265	https://www.openstreetmap.org/way/210704589	1
10266	https://www.openstreetmap.org/node/8740882840	2
10267	https://www.openstreetmap.org/way/403075805	1
10268	https://www.openstreetmap.org/way/362541739	0
10269	https://www.openstreetmap.org/way/462367533	2
10270	https://www.openstreetmap.org/way/257572451	0
10271	https://www.openstreetmap.org/way/445385298	7
10272	https://www.openstreetmap.org/way/315967082	0
10273	https://www.openstreetmap.org/way/360419296	1
10274	https://www.openstreetmap.org/node/8740879902	2
10275	https://www.openstreetmap.org/way/322698084	0
10276	https://www.openstreetmap.org/way/657114633	4
10277	https://www.openstreetmap.org/way/479764917	3
10278	https://www.openstreetmap.org/way/567308237	6
10279	https://www.openstreetmap.org/way/892158927	3
10280	https://www.openstreetmap.org/relation/10068335	5
10281	https://www.openstreetmap.org/way/404381781	1
10282	https://www.openstreetmap.org/way/4984117	1
10283	https://www.openstreetmap.org/way/403881545	0
10284	https://www.openstreetmap.org/relation/12316643	5
10285	https://www.openstreetmap.org/way/575573950	1
10286	https://www.openstreetmap.org/way/729641345	1
10287	https://www.openstreetmap.org/way/320403738	3
10288	https://www.openstreetmap.org/relation/9618494	3
10289	https://www.openstreetmap.org/relation/12372314	2
10290	https://www.openstreetmap.org/way/313547617	2
10291	https://www.openstreetmap.org/way/660720579	7
10292	https://www.openstreetmap.org/node/416574926	1
10293	https://www.openstreetmap.org/relation/6744269	5
10294	https://www.openstreetmap.org/way/555255347	4
10295	https://www.openstreetmap.org/way/261816685	1
10296	https://www.openstreetmap.org/way/390040382	1
10297	https://www.openstreetmap.org/way/669065571	0
10298	https://www.openstreetmap.org/relation/9516606	7
10299	https://www.openstreetmap.org/way/331120137	4
10300	https://www.openstreetmap.org/relation/9622453	3
10301	https://www.openstreetmap.org/way/210012470	7
10302	https://www.openstreetmap.org/way/676248959	4
10303	https://www.openstreetmap.org/way/496500784	4
10304	https://www.openstreetmap.org/way/557561530	0
10305	https://www.openstreetmap.org/node/5434367677	2
10306	https://www.openstreetmap.org/way/490953344	2
10307	https://www.openstreetmap.org/way/361491951	1
10308	https://www.openstreetmap.org/node/327673940	3
10309	https://www.openstreetmap.org/way/658956974	4
10310	https://www.openstreetmap.org/way/321539688	0
10311	https://www.openstreetmap.org/node/8719275964	2
10312	https://www.openstreetmap.org/way/597840500	4
10313	https://www.openstreetmap.org/relation/12530664	4
10314	tanning_salon	3
10315	https://www.openstreetmap.org/relation/9960667	5
10316	https://www.openstreetmap.org/way/315967084	0
10317	https://www.openstreetmap.org/way/239291587	6
10318	https://www.openstreetmap.org/way/320449479	4
10319	https://www.openstreetmap.org/relation/11040369	5
10320	https://www.openstreetmap.org/way/242311221	7
10321	https://www.openstreetmap.org/way/215624355	0
10322	https://www.openstreetmap.org/way/281128646	6
10323	https://www.openstreetmap.org/relation/1626061	2
10324	team_handball	4
10325	https://www.openstreetmap.org/way/741756071	2
10326	laser_tag	5
10327	https://www.openstreetmap.org/relation/12373113	5
10328	https://www.openstreetmap.org/relation/12724166	2
10329	https://www.openstreetmap.org/node/490671416	3
10330	https://www.openstreetmap.org/node/8674488812	2
10331	https://www.openstreetmap.org/relation/11948210	2
10332	https://www.openstreetmap.org/relation/11032856	5
10333	https://www.openstreetmap.org/way/683995465	0
10334	https://www.openstreetmap.org/way/506247313	1
10335	https://www.openstreetmap.org/way/490953330	2
10336	https://www.openstreetmap.org/way/249452945	2
10337	https://www.openstreetmap.org/way/361491947	1
10338	https://www.openstreetmap.org/way/94527400	5
10339	https://www.openstreetmap.org/node/7058055516	2
10340	https://www.openstreetmap.org/way/217552812	7
10341	https://www.openstreetmap.org/way/338586830	4
10342	https://www.openstreetmap.org/way/882036709	2
10343	https://www.openstreetmap.org/node/3937755832	3
10344	https://www.openstreetmap.org/way/719021817	4
10345	https://www.openstreetmap.org/relation/9928608	5
10346	https://www.openstreetmap.org/way/705277384	3
10347	https://www.openstreetmap.org/way/88237820	4
10348	https://www.openstreetmap.org/way/111530386	1
10349	https://www.openstreetmap.org/way/505376340	2
10350	https://www.openstreetmap.org/node/8522395282	2
10351	https://www.openstreetmap.org/node/675264522	2
10352	https://www.openstreetmap.org/way/585117726	3
10353	https://www.openstreetmap.org/relation/10302313	5
10354	https://www.openstreetmap.org/way/354667863	7
10355	https://www.openstreetmap.org/way/265882038	1
10356	https://www.openstreetmap.org/way/27259861	4
10357	https://www.openstreetmap.org/way/355944780	1
10358	https://www.openstreetmap.org/relation/10363781	5
10359	https://www.openstreetmap.org/way/313965660	7
10360	https://www.openstreetmap.org/relation/8904593	2
10361	https://www.openstreetmap.org/node/4279960703	2
10362	https://www.openstreetmap.org/way/330436232	3
10363	https://www.openstreetmap.org/way/362456924	0
10364	https://www.openstreetmap.org/way/368625378	1
10365	https://www.openstreetmap.org/way/641935089	4
10366	https://www.openstreetmap.org/way/215636287	4
10367	https://www.openstreetmap.org/relation/10064192	7
10368	https://www.openstreetmap.org/node/6775674719	2
10369	https://www.openstreetmap.org/node/8724679379	2
10370	https://www.openstreetmap.org/way/468258467	3
10371	https://www.openstreetmap.org/node/2111244264	2
10372	https://www.openstreetmap.org/way/741731297	1
10373	https://www.openstreetmap.org/way/364872067	3
10374	https://www.openstreetmap.org/way/357270865	2
10375	https://www.openstreetmap.org/way/258110137	2
10376	https://www.openstreetmap.org/node/1326532683	2
10377	https://www.openstreetmap.org/way/751563496	5
10378	https://www.openstreetmap.org/way/257575882	2
10379	https://www.openstreetmap.org/node/8413134008	2
10380	https://www.openstreetmap.org/way/761807985	3
10381	https://www.openstreetmap.org/node/8423462844	2
10382	https://www.openstreetmap.org/relation/10698361	2
10383	https://www.openstreetmap.org/way/317873058	2
10384	https://www.openstreetmap.org/way/762743612	1
10385	https://www.openstreetmap.org/node/4354607125	3
10386	https://www.openstreetmap.org/way/556266645	5
10387	https://www.openstreetmap.org/way/361274555	2
10388	https://www.openstreetmap.org/relation/9921357	5
10389	https://www.openstreetmap.org/relation/8397747	2
10390	https://www.openstreetmap.org/way/567792717	7
10391	https://www.openstreetmap.org/way/881148355	2
10392	https://www.openstreetmap.org/relation/10000994	5
10393	https://www.openstreetmap.org/node/8740879897	2
10394	https://www.openstreetmap.org/node/8513268092	2
10395	https://www.openstreetmap.org/node/4398691587	2
10396	https://www.openstreetmap.org/relation/1625938	2
10397	https://www.openstreetmap.org/way/352595613	4
10398	https://www.openstreetmap.org/node/2420089517	2
10399	https://www.openstreetmap.org/relation/12310432	5
10400	https://www.openstreetmap.org/way/372377550	4
10401	https://www.openstreetmap.org/relation/9622459	1
10402	https://www.openstreetmap.org/way/310847942	3
10403	https://www.openstreetmap.org/node/8740879908	2
10404	https://www.openstreetmap.org/node/337502516	2
10405	https://www.openstreetmap.org/node/6299715401	2
10406	https://www.openstreetmap.org/relation/3600369	2
10407	https://www.openstreetmap.org/node/631840233	3
10408	https://www.openstreetmap.org/way/255811634	4
10409	https://www.openstreetmap.org/way/432349497	2
10410	https://www.openstreetmap.org/node/4331564182	3
10411	https://www.openstreetmap.org/way/295700157	7
10412	https://www.openstreetmap.org/node/3455673916	3
10413	https://www.openstreetmap.org/way/233356963	3
10414	https://www.openstreetmap.org/way/292331333	4
10415	https://www.openstreetmap.org/way/263819176	7
10416	https://www.openstreetmap.org/relation/9746030	2
10417	https://www.openstreetmap.org/node/8598959093	3
10418	https://www.openstreetmap.org/way/177911662	3
10419	https://www.openstreetmap.org/relation/11010587	5
10420	https://www.openstreetmap.org/relation/11384191	0
10421	https://www.openstreetmap.org/relation/10788760	3
10422	https://www.openstreetmap.org/relation/10326493	5
10423	https://www.openstreetmap.org/way/273595190	4
10424	https://www.openstreetmap.org/node/8758900097	1
10425	https://www.openstreetmap.org/relation/9820748	5
10426	https://www.openstreetmap.org/way/744446415	1
10427	https://www.openstreetmap.org/way/165975228	4
10428	https://www.openstreetmap.org/way/219421627	4
10429	https://www.openstreetmap.org/node/8618995200	4
10430	https://www.openstreetmap.org/relation/10760827	5
10431	https://www.openstreetmap.org/node/1854781183	2
10432	https://www.openstreetmap.org/way/317110546	0
10433	https://www.openstreetmap.org/node/7037085311	2
10434	https://www.openstreetmap.org/way/576430224	3
10435	https://www.openstreetmap.org/relation/3631993	1
10436	https://www.openstreetmap.org/node/2643617341	2
10437	https://www.openstreetmap.org/way/304578487	4
10438	https://www.openstreetmap.org/way/792181005	2
10439	https://www.openstreetmap.org/way/794931161	7
10440	https://www.openstreetmap.org/relation/11074086	0
10441	https://www.openstreetmap.org/way/678617296	4
10442	https://www.openstreetmap.org/way/471136914	0
10443	https://www.openstreetmap.org/node/8796382403	5
10444	https://www.openstreetmap.org/way/172609113	1
10445	https://www.openstreetmap.org/relation/10088615	2
10446	https://www.openstreetmap.org/way/456953974	3
10447	https://www.openstreetmap.org/way/676248957	4
10448	https://www.openstreetmap.org/way/880986382	2
10449	https://www.openstreetmap.org/relation/12373090	5
10450	https://www.openstreetmap.org/node/963922753	2
10451	https://www.openstreetmap.org/way/860116019	4
10452	https://www.openstreetmap.org/way/296031519	2
10453	https://www.openstreetmap.org/node/6775674605	2
10454	https://www.openstreetmap.org/way/235854575	0
10455	https://www.openstreetmap.org/relation/12485119	2
10456	https://www.openstreetmap.org/relation/10419758	1
10457	https://www.openstreetmap.org/way/734202884	3
10458	https://www.openstreetmap.org/way/750281802	2
10459	https://www.openstreetmap.org/way/329424565	4
10460	https://www.openstreetmap.org/way/324162535	3
10461	https://www.openstreetmap.org/way/612363699	0
10462	https://www.openstreetmap.org/way/628661452	4
10463	https://www.openstreetmap.org/way/226991723	3
10464	https://www.openstreetmap.org/relation/8355367	5
10465	https://www.openstreetmap.org/relation/10185324	2
10466	https://www.openstreetmap.org/node/8632361723	0
10467	https://www.openstreetmap.org/way/744295683	4
10468	https://www.openstreetmap.org/way/243492748	1
10469	https://www.openstreetmap.org/way/798097693	0
10470	https://www.openstreetmap.org/relation/10061670	5
10471	https://www.openstreetmap.org/way/464705555	1
10472	https://www.openstreetmap.org/way/407530408	3
10473	https://www.openstreetmap.org/way/549818821	2
10474	https://www.openstreetmap.org/relation/3862224	5
10475	https://www.openstreetmap.org/way/803466337	4
10476	https://www.openstreetmap.org/way/497227328	3
10477	https://www.openstreetmap.org/way/166896715	3
10478	https://www.openstreetmap.org/way/925357999	3
10479	https://www.openstreetmap.org/way/388129348	3
10480	https://www.openstreetmap.org/relation/7377164	2
10481	https://www.openstreetmap.org/relation/9166689	2
10482	https://www.openstreetmap.org/way/211143953	7
10483	https://www.openstreetmap.org/relation/12728853	2
10484	https://www.openstreetmap.org/way/378666744	2
10485	https://www.openstreetmap.org/way/927298386	4
10486	https://www.openstreetmap.org/way/846493411	3
10487	https://www.openstreetmap.org/way/882173337	2
10488	https://www.openstreetmap.org/way/569730572	2
10489	https://www.openstreetmap.org/relation/9701562	2
10490	https://www.openstreetmap.org/node/6434474763	0
10491	https://www.openstreetmap.org/way/303006539	5
10492	https://www.openstreetmap.org/way/365097410	5
10493	https://www.openstreetmap.org/way/237855286	3
10494	https://www.openstreetmap.org/way/689534069	2
10495	https://www.openstreetmap.org/relation/3600114	2
10496	https://www.openstreetmap.org/way/334610405	0
10497	https://www.openstreetmap.org/way/334610400	0
10498	https://www.openstreetmap.org/way/338849287	3
10499	https://www.openstreetmap.org/way/328536301	3
10500	https://www.openstreetmap.org/relation/8380156	2
10501	https://www.openstreetmap.org/way/431399938	0
10502	https://www.openstreetmap.org/way/588081171	7
10503	https://www.openstreetmap.org/way/28674308	0
10504	https://www.openstreetmap.org/relation/11085210	0
10505	https://www.openstreetmap.org/way/881148372	2
10506	https://www.openstreetmap.org/node/1448896327	2
10507	https://www.openstreetmap.org/way/305408257	3
10508	https://www.openstreetmap.org/way/320255878	2
10509	https://www.openstreetmap.org/way/314091279	3
10510	https://www.openstreetmap.org/way/702625009	4
10511	https://www.openstreetmap.org/way/233098350	3
10512	https://www.openstreetmap.org/relation/9877948	5
10513	https://www.openstreetmap.org/way/257575884	0
10514	https://www.openstreetmap.org/relation/10005127	4
10515	https://www.openstreetmap.org/relation/10674073	5
10516	https://www.openstreetmap.org/relation/3880650	2
10517	https://www.openstreetmap.org/relation/11767626	5
10518	https://www.openstreetmap.org/way/264623636	4
10519	https://www.openstreetmap.org/node/5226320444	3
10520	https://www.openstreetmap.org/way/236421342	4
10521	https://www.openstreetmap.org/way/913912162	3
10522	https://www.openstreetmap.org/way/656370324	1
10523	https://www.openstreetmap.org/relation/11091754	1
10524	https://www.openstreetmap.org/way/367086973	7
10525	https://www.openstreetmap.org/way/359717631	2
10526	https://www.openstreetmap.org/way/407013196	3
10527	https://www.openstreetmap.org/node/430957801	2
10528	https://www.openstreetmap.org/node/353871292	2
10529	https://www.openstreetmap.org/relation/9972742	1
10530	https://www.openstreetmap.org/way/264194549	0
10531	https://www.openstreetmap.org/way/880293474	2
10532	https://www.openstreetmap.org/way/729504672	2
10533	https://www.openstreetmap.org/way/263481388	1
10534	https://www.openstreetmap.org/way/293918161	1
10535	https://www.openstreetmap.org/relation/7377173	2
10536	https://www.openstreetmap.org/way/356257186	1
10537	https://www.openstreetmap.org/way/738530437	3
10538	https://www.openstreetmap.org/way/331877886	4
10539	https://www.openstreetmap.org/way/940189072	3
10540	https://www.openstreetmap.org/relation/9921320	0
10541	https://www.openstreetmap.org/way/327247840	3
10542	https://www.openstreetmap.org/node/5395965230	5
10543	https://www.openstreetmap.org/way/219839145	4
10544	https://www.openstreetmap.org/relation/12499604	2
10545	https://www.openstreetmap.org/way/312301009	4
10546	https://www.openstreetmap.org/way/100446396	3
10547	https://www.openstreetmap.org/node/1302312949	5
10548	https://www.openstreetmap.org/way/600807373	1
10549	music_school	3
10550	https://www.openstreetmap.org/way/688476843	3
10551	https://www.openstreetmap.org/way/47217335	2
10552	https://www.openstreetmap.org/way/264452637	7
10553	https://www.openstreetmap.org/node/275237460	7
10554	https://www.openstreetmap.org/relation/11979324	2
10555	https://www.openstreetmap.org/way/232379298	3
10556	https://www.openstreetmap.org/relation/5976395	5
10557	https://www.openstreetmap.org/way/305408256	7
10558	https://www.openstreetmap.org/relation/9696402	5
10559	https://www.openstreetmap.org/way/512137442	3
10560	https://www.openstreetmap.org/way/940216232	3
10561	https://www.openstreetmap.org/relation/7068062	2
10562	https://www.openstreetmap.org/relation/12530570	2
10563	https://www.openstreetmap.org/way/233388962	3
10564	https://www.openstreetmap.org/relation/9593480	5
10565	https://www.openstreetmap.org/way/225301309	2
10566	https://www.openstreetmap.org/relation/9972735	0
10567	https://www.openstreetmap.org/way/567308232	6
10568	https://www.openstreetmap.org/way/734200226	2
10569	https://www.openstreetmap.org/way/244614273	5
10570	https://www.openstreetmap.org/relation/4499996	2
10571	https://www.openstreetmap.org/way/600807376	1
10572	https://www.openstreetmap.org/way/761807984	3
10573	https://www.openstreetmap.org/relation/10642318	1
10574	https://www.openstreetmap.org/node/7182226710	2
10575	https://www.openstreetmap.org/node/6545922818	4
10576	https://www.openstreetmap.org/node/370626548	2
10577	https://www.openstreetmap.org/way/445083467	7
10578	https://www.openstreetmap.org/node/8731151018	3
10579	https://www.openstreetmap.org/node/8603307764	2
10580	https://www.openstreetmap.org/relation/9701555	2
10581	https://www.openstreetmap.org/way/288063538	0
10582	https://www.openstreetmap.org/way/860318541	2
10583	https://www.openstreetmap.org/node/333757040	1
10584	https://www.openstreetmap.org/way/922745785	2
10585	https://www.openstreetmap.org/relation/9593482	5
10586	https://www.openstreetmap.org/way/210697231	7
10587	https://www.openstreetmap.org/way/231368001	3
10588	https://www.openstreetmap.org/way/223025432	4
10589	https://www.openstreetmap.org/way/258341326	3
10590	https://www.openstreetmap.org/node/6475874736	2
10591	https://www.openstreetmap.org/way/744542435	4
10592	https://www.openstreetmap.org/way/335902528	7
10593	https://www.openstreetmap.org/relation/12725601	2
10594	https://www.openstreetmap.org/node/2212492988	7
10595	https://www.openstreetmap.org/way/307770011	3
10596	https://www.openstreetmap.org/relation/1870907	4
10597	https://www.openstreetmap.org/node/1216505548	1
10598	https://www.openstreetmap.org/way/755423299	4
10599	https://www.openstreetmap.org/way/361273017	2
10600	https://www.openstreetmap.org/relation/2815896	3
10601	https://www.openstreetmap.org/way/288750160	3
10602	https://www.openstreetmap.org/way/726579466	7
10603	https://www.openstreetmap.org/way/572872946	2
10604	https://www.openstreetmap.org/node/4147482590	5
10605	https://www.openstreetmap.org/way/304255899	3
10606	https://www.openstreetmap.org/way/800841502	0
10607	https://www.openstreetmap.org/way/360075821	0
10608	https://www.openstreetmap.org/node/8701062617	5
10609	https://www.openstreetmap.org/node/2439725525	3
10610	https://www.openstreetmap.org/relation/11085207	5
10611	https://www.openstreetmap.org/way/212710092	5
10612	https://www.openstreetmap.org/way/30696775	2
10613	https://www.openstreetmap.org/way/881148370	2
10614	https://www.openstreetmap.org/node/2245274801	4
10615	https://www.openstreetmap.org/relation/538265	3
10616	https://www.openstreetmap.org/way/681965388	7
10617	https://www.openstreetmap.org/node/2223411558	2
10618	https://www.openstreetmap.org/way/336753338	3
10619	https://www.openstreetmap.org/node/1783147097	3
10620	https://www.openstreetmap.org/node/828206589	2
10621	https://www.openstreetmap.org/relation/12450403	2
10622	https://www.openstreetmap.org/way/360990990	7
10623	https://www.openstreetmap.org/way/233098351	5
10624	https://www.openstreetmap.org/way/882036711	2
10625	https://www.openstreetmap.org/relation/9827246	2
10626	https://www.openstreetmap.org/relation/10830217	5
10627	https://www.openstreetmap.org/way/654042574	1
10628	https://www.openstreetmap.org/way/702508245	2
10629	https://www.openstreetmap.org/node/1326500709	2
10630	https://www.openstreetmap.org/way/245325239	2
10631	https://www.openstreetmap.org/relation/3832648	2
10632	https://www.openstreetmap.org/way/264198333	0
10633	https://www.openstreetmap.org/way/211089124	2
10634	https://www.openstreetmap.org/relation/12657444	2
10635	https://www.openstreetmap.org/way/772744846	2
10636	https://www.openstreetmap.org/way/691401619	3
10637	https://www.openstreetmap.org/node/6199659996	2
10638	https://www.openstreetmap.org/way/360711333	7
10639	https://www.openstreetmap.org/way/761119837	2
10640	https://www.openstreetmap.org/way/301465536	7
10641	https://www.openstreetmap.org/node/8579072590	2
10642	https://www.openstreetmap.org/way/697223581	3
10643	https://www.openstreetmap.org/way/295700161	7
10644	https://www.openstreetmap.org/way/94800460	3
10645	https://www.openstreetmap.org/relation/9996928	5
10646	https://www.openstreetmap.org/way/406768113	5
10647	https://www.openstreetmap.org/node/6416502961	5
10648	https://www.openstreetmap.org/relation/5449373	0
10649	https://www.openstreetmap.org/way/385640397	0
10650	https://www.openstreetmap.org/way/367127762	0
10651	https://www.openstreetmap.org/relation/10616933	5
10652	https://www.openstreetmap.org/relation/9746031	4
10653	https://www.openstreetmap.org/relation/10055927	1
10654	https://www.openstreetmap.org/way/216958935	2
10655	https://www.openstreetmap.org/way/97759936	5
10656	https://www.openstreetmap.org/relation/10376564	3
10657	https://www.openstreetmap.org/node/8611128334	2
10658	https://www.openstreetmap.org/way/457204960	3
10659	https://www.openstreetmap.org/relation/10005114	2
10660	https://www.openstreetmap.org/node/2420059122	2
10661	https://www.openstreetmap.org/way/235618640	1
10662	https://www.openstreetmap.org/way/927298392	4
10663	https://www.openstreetmap.org/way/221449943	4
10664	https://www.openstreetmap.org/way/438295753	1
10665	https://www.openstreetmap.org/node/8495418723	3
10666	https://www.openstreetmap.org/relation/5876617	3
10667	https://www.openstreetmap.org/way/360075802	3
10668	https://www.openstreetmap.org/node/8740882839	2
10669	https://www.openstreetmap.org/relation/9955817	2
10670	https://www.openstreetmap.org/node/6556211186	2
10671	https://www.openstreetmap.org/way/922836665	3
10672	https://www.openstreetmap.org/way/144327722	3
10673	https://www.openstreetmap.org/relation/10667702	2
10674	https://www.openstreetmap.org/way/246705108	4
10675	https://www.openstreetmap.org/way/720902152	5
10676	https://www.openstreetmap.org/node/5115175124	3
10677	https://www.openstreetmap.org/node/4331214811	2
10678	https://www.openstreetmap.org/node/8559778079	2
10679	https://www.openstreetmap.org/relation/10748590	5
10680	https://www.openstreetmap.org/node/356281256	3
10681	https://www.openstreetmap.org/way/759108522	0
10682	https://www.openstreetmap.org/way/949092728	2
10683	https://www.openstreetmap.org/way/310572469	3
10684	https://www.openstreetmap.org/way/911887764	3
10685	https://www.openstreetmap.org/way/334610413	0
10686	https://www.openstreetmap.org/way/538800577	2
10687	https://www.openstreetmap.org/way/337986800	3
10688	https://www.openstreetmap.org/node/8429494346	2
10689	https://www.openstreetmap.org/node/8739928165	2
10690	https://www.openstreetmap.org/relation/12389255	5
10691	https://www.openstreetmap.org/relation/7377156	2
10692	https://www.openstreetmap.org/relation/12372315	2
10693	https://www.openstreetmap.org/node/5728718473	1
10694	https://www.openstreetmap.org/way/234298342	3
10695	https://www.openstreetmap.org/way/292424719	2
10696	https://www.openstreetmap.org/way/352984959	4
10697	https://www.openstreetmap.org/relation/10323394	0
10698	https://www.openstreetmap.org/way/295637339	6
10699	https://www.openstreetmap.org/relation/11971053	2
10700	https://www.openstreetmap.org/way/926391089	2
10701	https://www.openstreetmap.org/way/622469048	3
10702	https://www.openstreetmap.org/way/329160728	4
10703	https://www.openstreetmap.org/relation/10344656	1
10704	https://www.openstreetmap.org/way/328519892	7
10705	https://www.openstreetmap.org/relation/10785940	2
10706	https://www.openstreetmap.org/way/93475712	1
10707	https://www.openstreetmap.org/way/416437142	4
10708	https://www.openstreetmap.org/way/815074770	6
10709	https://www.openstreetmap.org/way/381739289	0
10710	https://www.openstreetmap.org/way/586347339	7
10711	https://www.openstreetmap.org/way/231214458	3
10712	https://www.openstreetmap.org/relation/11980984	2
10713	https://www.openstreetmap.org/node/8604114047	2
10714	https://www.openstreetmap.org/way/568964455	7
10715	https://www.openstreetmap.org/relation/10412951	5
10716	https://www.openstreetmap.org/node/6556211225	7
10717	https://www.openstreetmap.org/way/593485688	4
10718	https://www.openstreetmap.org/way/706040423	5
10719	https://www.openstreetmap.org/way/957094354	4
10720	https://www.openstreetmap.org/relation/10786074	0
10721	https://www.openstreetmap.org/way/904216258	0
10722	https://www.openstreetmap.org/way/105207323	4
10723	https://www.openstreetmap.org/node/6828926078	4
10724	https://www.openstreetmap.org/way/34569955	4
10725	https://www.openstreetmap.org/way/523390677	4
10726	https://www.openstreetmap.org/way/259120845	0
10727	https://www.openstreetmap.org/way/683646571	7
10728	https://www.openstreetmap.org/relation/8169651	2
10729	https://www.openstreetmap.org/way/362392673	7
10730	https://www.openstreetmap.org/way/297613276	6
10731	https://www.openstreetmap.org/way/688239892	2
10732	https://www.openstreetmap.org/way/426141834	2
10733	https://www.openstreetmap.org/relation/10340654	5
10734	https://www.openstreetmap.org/way/372384810	0
10735	https://www.openstreetmap.org/node/8420031854	2
10736	https://www.openstreetmap.org/node/8522395283	2
10737	https://www.openstreetmap.org/way/623482652	3
10738	https://www.openstreetmap.org/way/430346025	4
10739	https://www.openstreetmap.org/way/499770256	0
10740	https://www.openstreetmap.org/node/4340535516	3
10741	https://www.openstreetmap.org/way/271123615	4
10742	https://www.openstreetmap.org/way/254655022	3
10743	https://www.openstreetmap.org/way/488430944	4
10744	https://www.openstreetmap.org/way/911839681	3
10745	https://www.openstreetmap.org/relation/1625932	2
10746	https://www.openstreetmap.org/way/444606678	4
10747	https://www.openstreetmap.org/way/407638142	3
10748	https://www.openstreetmap.org/way/904263159	2
10749	https://www.openstreetmap.org/relation/9996924	3
10750	https://www.openstreetmap.org/way/257701017	0
10751	https://www.openstreetmap.org/way/362553558	0
10752	https://www.openstreetmap.org/node/6828926073	3
10753	https://www.openstreetmap.org/way/760130450	3
10754	https://www.openstreetmap.org/way/410618361	1
10755	https://www.openstreetmap.org/way/248923000	4
10756	https://www.openstreetmap.org/node/124381068	2
10757	https://www.openstreetmap.org/way/948252432	3
