index	e_type	Source	from_type	Target	to_type	directed	attributes.res	attributes.layer_id	attributes.tagCount
2946	hasOSMTag	891f1a6d90fffff	h3place	cleaning	osmtag	False		Lifestyle_POS_amenity around (Aue) radius=15.0	1.0
2947	hasOSMTag	athletics	osmtag	891e349a213ffff	h3place	False		Leisure_POS_amenity around (Aue) radius=15.0	1.0
2948	hasOSMTag	891f1a6ed5bffff	h3place	playground	osmtag	False		Leisure_POS_amenity around (Aue) radius=15.0	1.0
2949	located_on_h3_cell	891e349a62fffff	h3place	https://www.openstreetmap.org/relation/10316553	osmplace	False	6.0	Transport_POS_amenity around (Aue) radius=15.0	
2950	hasOSMTag	891e34d4b0bffff	h3place	soccer;basketball	osmtag	False		Leisure_POS_amenity around (Aue) radius=15.0	1.0
2951	located_on_h3_cell	891f1a6eb4bffff	h3place	https://www.openstreetmap.org/relation/10062914	osmplace	False	6.0	Transport_POS_amenity around (Aue) radius=15.0	
2952	hasOSMTag	891e34d60d7ffff	h3place	school	osmtag	False		Services_POS_amenity around (Aue) radius=15.0	1.0
2953	hasOSMTag	stop_position	osmtag	891e34d0873ffff	h3place	False		Transport_POS_amenity around (Aue) radius=15.0	1.0
2954	located_on_h3_cell	891e34d4ab3ffff	h3place	https://www.openstreetmap.org/way/792531876	osmplace	False	6.0	Leisure_POS_amenity around (Aue) radius=15.0	
2955	located_on_h3_cell	891e349a62fffff	h3place	https://www.openstreetmap.org/way/236111551	osmplace	False	6.0	Transport_POS_amenity around (Aue) radius=15.0	
2956	located_on_h3_cell	https://www.openstreetmap.org/way/314086994	osmplace	891f1a6f1afffff	h3place	False	6.0	Leisure_POS_amenity around (Aue) radius=15.0	
2957	hasOSMTag	stop_position	osmtag	891e34d6153ffff	h3place	False		Transport_POS_amenity around (Aue) radius=15.0	1.0
2958	located_on_h3_cell	https://www.openstreetmap.org/relation/10000990	osmplace	891e34d604bffff	h3place	False	6.0	Transport_POS_amenity around (Aue) radius=15.0	
2959	located_on_h3_cell	https://www.openstreetmap.org/way/375764415	osmplace	891e34d46afffff	h3place	False	6.0	Leisure_POS_amenity around (Aue) radius=15.0	
2960	located_on_h3_cell	https://www.openstreetmap.org/way/312448091	osmplace	891f1a6c993ffff	h3place	False	6.0	Leisure_POS_amenity around (Aue) radius=15.0	
2961	located_on_h3_cell	891f1a6f1afffff	h3place	https://www.openstreetmap.org/way/314086993	osmplace	False	6.0	Leisure_POS_amenity around (Aue) radius=15.0	
2962	hasOSMTag	table_tennis	osmtag	891e3499c73ffff	h3place	False		Leisure_POS_amenity around (Aue) radius=15.0	1.0
2963	hasOSMTag	table_tennis	osmtag	891e34d4927ffff	h3place	False		Leisure_POS_amenity around (Aue) radius=15.0	1.0
2964	located_on_h3_cell	https://www.openstreetmap.org/way/314091279	osmplace	891f1a6c4cbffff	h3place	False	6.0	Leisure_POS_amenity around (Aue) radius=15.0	
2965	hasOSMTag	891e34d2d97ffff	h3place	volleyball	osmtag	False		Leisure_POS_amenity around (Aue) radius=15.0	1.0
2966	hasOSMTag	outdoor_seating	osmtag	891e348b617ffff	h3place	False		Leisure_POS_amenity around (Aue) radius=15.0	1.0
2967	located_on_h3_cell	https://www.openstreetmap.org/way/720902152	osmplace	891e3499137ffff	h3place	False	6.0	Leisure_POS_amenity around (Aue) radius=15.0	
2968	hasOSMTag	pitch	osmtag	891f1a6c4b3ffff	h3place	False		Leisure_POS_amenity around (Aue) radius=15.0	1.0
2969	hasOSMTag	horse_riding	osmtag	891e34d5693ffff	h3place	False		Leisure_POS_amenity around (Aue) radius=15.0	1.0
2970	hasOSMTag	891e34d602fffff	h3place	glaziery	osmtag	False		Lifestyle_POS_amenity around (Aue) radius=15.0	1.0
2971	located_on_h3_cell	891f1a6e27bffff	h3place	https://www.openstreetmap.org/node/7011102479	osmplace	False	6.0	Transport_POS_amenity around (Aue) radius=15.0	
2972	located_on_h3_cell	https://www.openstreetmap.org/way/219425628	osmplace	891e348b00fffff	h3place	False	6.0	Leisure_POS_amenity around (Aue) radius=15.0	
