h3index,osmtag,z,layer_id
891e3490233ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e349022fffff,primary,2,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e349022bffff,primary,2,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e34902a7ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e349007bffff,primary,2,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e349004fffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e34902b7ffff,primary,2,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3490043ffff,primary,3,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e349001bffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3491863ffff,primary,2,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3491867ffff,primary,2,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3491b93ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3491873ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3491b87ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e349195bffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e349197bffff,primary,3,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e349190bffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3491947ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3491957ffff,primary,2,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3491977ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3491967ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e348268fffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3482687ffff,primary,6,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e348244bffff,primary,2,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3482457ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e348248bffff,primary,3,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3482483ffff,primary,2,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e34906a7ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e34900d3ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3490463ffff,primary,2,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e349046bffff,primary,2,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e349040fffff,primary,5,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3490473ffff,primary,3,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3490407ffff,primary,3,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e34931afffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e34931a7ffff,primary,2,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e34904dbffff,primary,2,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e34904d3ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
