index	e_type	Source	from_type	Target	to_type	directed	attributes.tagCount	attributes.res	attributes.layer_id
651	hasOSMTag	beach_resort	osmtag	891f0284123ffff	h3place	False	1.0		Leisure_POS_amenity around (Wismar) radius=15.0
652	located_on_h3_cell	891f02b988fffff	h3place	https://www.openstreetmap.org/way/880986374	osmplace	False		6.0	Transport_POS_amenity around (Wismar) radius=15.0
653	located_on_h3_cell	https://www.openstreetmap.org/relation/11971053	osmplace	891f0284313ffff	h3place	False		6.0	Transport_POS_amenity around (Wismar) radius=15.0
654	hasOSMTag	stop_area	osmtag	891f02b3567ffff	h3place	False	1.0		Transport_POS_amenity around (Wismar) radius=15.0
655	located_on_h3_cell	https://www.openstreetmap.org/way/293212105	osmplace	891f02b232fffff	h3place	False		6.0	Services_POS_amenity around (Wismar) radius=15.0
656	hasOSMTag	891f02bb007ffff	h3place	swimming	osmtag	False	2.0		Leisure_POS_amenity around (Wismar) radius=15.0
657	located_on_h3_cell	https://www.openstreetmap.org/relation/11990452	osmplace	891f02b9077ffff	h3place	False		6.0	Transport_POS_amenity around (Wismar) radius=15.0
658	hasOSMTag	891f02bacafffff	h3place	bookbinder	osmtag	False	1.0		Lifestyle_POS_amenity around (Wismar) radius=15.0
659	located_on_h3_cell	https://www.openstreetmap.org/way/880986393	osmplace	891f02bac77ffff	h3place	False		6.0	Transport_POS_amenity around (Wismar) radius=15.0
660	located_on_h3_cell	891f02ab593ffff	h3place	https://www.openstreetmap.org/relation/5903832	osmplace	False		6.0	Transport_POS_amenity around (Wismar) radius=15.0
661	hasOSMTag	stop_area	osmtag	891f02ba197ffff	h3place	False	1.0		Transport_POS_amenity around (Wismar) radius=15.0
662	located_on_h3_cell	https://www.openstreetmap.org/way/880090074	osmplace	891f02b124bffff	h3place	False		6.0	Transport_POS_amenity around (Wismar) radius=15.0
663	located_on_h3_cell	https://www.openstreetmap.org/way/880685159	osmplace	891f02a3407ffff	h3place	False		6.0	Transport_POS_amenity around (Wismar) radius=15.0
