index	e_type	Source	from_type	Target	to_type	directed	attributes.tagCount	attributes.res	attributes.layer_id
520	hasOSMTag	891f1a64dc3ffff	h3place	primary	osmtag	False	3.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
521	located_on_h3_cell	https://www.openstreetmap.org/way/927589282	osmplace	891e3493623ffff	h3place	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
522	located_on_h3_cell	891e349307bffff	h3place	https://www.openstreetmap.org/way/237978274	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
523	located_on_h3_cell	https://www.openstreetmap.org/way/234016327	osmplace	891e349aeafffff	h3place	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
524	located_on_h3_cell	https://www.openstreetmap.org/way/234022463	osmplace	891e3491c9bffff	h3place	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
525	located_on_h3_cell	891e34906d7ffff	h3place	https://www.openstreetmap.org/way/258112642	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
526	located_on_h3_cell	891e3490653ffff	h3place	https://www.openstreetmap.org/way/314903861	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
527	hasOSMTag	891e3491cc7ffff	h3place	primary	osmtag	False	1.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
528	located_on_h3_cell	891e349307bffff	h3place	https://www.openstreetmap.org/way/277789056	osmplace	False		6.0	Environment_NEG_geological around (Stollberg) radius=15.0
529	hasOSMTag	891e3491873ffff	h3place	primary	osmtag	False	1.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
530	hasOSMTag	industrial	osmtag	891e349142fffff	h3place	False	2.0		Environment_NEG_geological around (Stollberg) radius=15.0
531	located_on_h3_cell	891e349363bffff	h3place	https://www.openstreetmap.org/way/430084409	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
532	located_on_h3_cell	https://www.openstreetmap.org/relation/2821250	osmplace	891e349a887ffff	h3place	False		6.0	Environment_NEG_geological around (Stollberg) radius=15.0
533	hasOSMTag	industrial	osmtag	891e349307bffff	h3place	False	1.0		Environment_NEG_geological around (Stollberg) radius=15.0
534	located_on_h3_cell	891e3491ab3ffff	h3place	https://www.openstreetmap.org/way/329454717	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
