index	e_type	Source	from_type	Target	to_type	directed	attributes.res	attributes.layer_id	attributes.tagCount
558	hasOSMTag	891f03868cfffff	h3place	golf	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	2.0
559	located_on_h3_cell	https://www.openstreetmap.org/way/242406857	osmplace	891f038683bffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
560	hasOSMTag	891f03b8407ffff	h3place	soccer	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
561	located_on_h3_cell	891f03b1157ffff	h3place	https://www.openstreetmap.org/way/769711548	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
562	hasOSMTag	pharmacy	osmtag	891f03863afffff	h3place	False		Services_POS_amenity around (Stralsund) radius=15.0	1.0
563	hasOSMTag	891f0386837ffff	h3place	pitch	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
564	hasOSMTag	891f014d693ffff	h3place	soccer	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
565	hasOSMTag	sports_centre	osmtag	891f03b8413ffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
566	hasOSMTag	891f03b2a47ffff	h3place	golf	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
567	located_on_h3_cell	https://www.openstreetmap.org/way/242147360	osmplace	891f038680fffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
568	located_on_h3_cell	https://www.openstreetmap.org/way/242372528	osmplace	891f03868bbffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
569	located_on_h3_cell	891f0386a63ffff	h3place	https://www.openstreetmap.org/way/484692623	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
570	hasOSMTag	891f03876abffff	h3place	pitch	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
571	hasOSMTag	garden	osmtag	891f038680fffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	2.0
572	located_on_h3_cell	https://www.openstreetmap.org/way/683340621	osmplace	891f03b2a7bffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
573	located_on_h3_cell	https://www.openstreetmap.org/way/694093787	osmplace	891f03868cfffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
574	located_on_h3_cell	891f014d693ffff	h3place	https://www.openstreetmap.org/way/329764502	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
575	located_on_h3_cell	https://www.openstreetmap.org/way/74685167	osmplace	891f03b841bffff	h3place	False	6.0	Services_POS_amenity around (Stralsund) radius=15.0	
576	hasOSMTag	garden	osmtag	891f038680bffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	3.0
577	located_on_h3_cell	https://www.openstreetmap.org/node/2002311508	osmplace	891f038616bffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
578	located_on_h3_cell	https://www.openstreetmap.org/way/242375180	osmplace	891f038680fffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
579	located_on_h3_cell	https://www.openstreetmap.org/way/694094547	osmplace	891f03868d3ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
580	located_on_h3_cell	891f03b0607ffff	h3place	https://www.openstreetmap.org/way/309360154	osmplace	False	6.0	Lifestyle_POS_amenity around (Stralsund) radius=15.0	
581	hasOSMTag	kindergarten	osmtag	891f03b0c13ffff	h3place	False		Services_POS_amenity around (Stralsund) radius=15.0	1.0
582	located_on_h3_cell	891f03b36abffff	h3place	https://www.openstreetmap.org/way/360862419	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
583	hasOSMTag	891f03bb3cfffff	h3place	manor	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
584	located_on_h3_cell	https://www.openstreetmap.org/way/242403961	osmplace	891f0386823ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
585	hasOSMTag	891f038492bffff	h3place	pitch	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	4.0
586	located_on_h3_cell	https://www.openstreetmap.org/way/694091163	osmplace	891f03868c7ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
587	hasOSMTag	891f0386163ffff	h3place	pit	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
588	located_on_h3_cell	891f03b011bffff	h3place	https://www.openstreetmap.org/way/457753363	osmplace	False	6.0	Transport_POS_amenity around (Stralsund) radius=15.0	
589	hasOSMTag	891f038744bffff	h3place	manor	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
590	hasOSMTag	891f0386847ffff	h3place	garden	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
591	located_on_h3_cell	https://www.openstreetmap.org/way/694091170	osmplace	891f03868c3ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
592	hasOSMTag	891f038682bffff	h3place	pitch	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	5.0
593	located_on_h3_cell	891f0384857ffff	h3place	https://www.openstreetmap.org/way/483069599	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
594	located_on_h3_cell	891f03863b3ffff	h3place	https://www.openstreetmap.org/node/3092898509	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
595	located_on_h3_cell	https://www.openstreetmap.org/way/242147340	osmplace	891f03868abffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
596	hasOSMTag	891f0386c6fffff	h3place	golf	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
597	hasOSMTag	garden	osmtag	891f0386873ffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
598	hasOSMTag	891f038493bffff	h3place	soccer	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
599	hasOSMTag	stop_area	osmtag	891f0148b0bffff	h3place	False		Transport_POS_amenity around (Stralsund) radius=15.0	1.0
600	located_on_h3_cell	891f0394dabffff	h3place	https://www.openstreetmap.org/way/381094155	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
601	located_on_h3_cell	891f038683bffff	h3place	https://www.openstreetmap.org/way/242406829	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
602	hasOSMTag	891f0149003ffff	h3place	pitch	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
603	hasOSMTag	pitch	osmtag	891f03868cfffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	2.0
604	located_on_h3_cell	891f0387063ffff	h3place	https://www.openstreetmap.org/relation/12655940	osmplace	False	6.0	Transport_POS_amenity around (Stralsund) radius=15.0	
605	located_on_h3_cell	https://www.openstreetmap.org/way/457746171	osmplace	891f03b001bffff	h3place	False	6.0	Transport_POS_amenity around (Stralsund) radius=15.0	
606	hasOSMTag	garden	osmtag	891f03b1157ffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
607	hasOSMTag	pitch	osmtag	891f03868d7ffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	2.0
608	located_on_h3_cell	https://www.openstreetmap.org/way/827873646	osmplace	891f038492bffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
609	located_on_h3_cell	891f038616bffff	h3place	https://www.openstreetmap.org/node/2002311508	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
610	located_on_h3_cell	891f0386a13ffff	h3place	https://www.openstreetmap.org/node/2022142149	osmplace	False	6.0	Transport_POS_amenity around (Stralsund) radius=15.0	
611	hasOSMTag	891f03b3633ffff	h3place	place_of_worship	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
612	hasOSMTag	playground	osmtag	891f03863b3ffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
613	hasOSMTag	soccer	osmtag	891f0386163ffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
614	located_on_h3_cell	891f03b33bbffff	h3place	https://www.openstreetmap.org/way/365119369	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
615	hasOSMTag	891f03babb7ffff	h3place	place_of_worship	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
616	hasOSMTag	891f038617bffff	h3place	school	osmtag	False		Services_POS_amenity around (Stralsund) radius=15.0	1.0
617	located_on_h3_cell	https://www.openstreetmap.org/way/439808813	osmplace	891f0149003ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
618	located_on_h3_cell	https://www.openstreetmap.org/way/203571590	osmplace	891f0387607ffff	h3place	False	6.0	Lifestyle_POS_amenity around (Stralsund) radius=15.0	
619	hasOSMTag	891f03868d3ffff	h3place	pitch	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
620	located_on_h3_cell	https://www.openstreetmap.org/way/769711548	osmplace	891f03b1157ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
621	located_on_h3_cell	891f03863b3ffff	h3place	https://www.openstreetmap.org/way/188211102	osmplace	False	6.0	Lifestyle_POS_amenity around (Stralsund) radius=15.0	
622	located_on_h3_cell	https://www.openstreetmap.org/way/477175775	osmplace	891f03b268bffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
623	hasOSMTag	golf	osmtag	891f03868d7ffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	2.0
624	located_on_h3_cell	891f038683bffff	h3place	https://www.openstreetmap.org/way/242147390	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
625	hasOSMTag	platform	osmtag	891f014d293ffff	h3place	False		Transport_POS_amenity around (Stralsund) radius=15.0	2.0
626	located_on_h3_cell	891f03b2a0bffff	h3place	https://www.openstreetmap.org/way/683351265	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
627	located_on_h3_cell	https://www.openstreetmap.org/relation/571933	osmplace	891f03b0cd7ffff	h3place	False	6.0	Transport_POS_amenity around (Stralsund) radius=15.0	
628	located_on_h3_cell	https://www.openstreetmap.org/way/874160663	osmplace	891f03876bbffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
629	hasOSMTag	stop_area	osmtag	891f03b0c8bffff	h3place	False		Transport_POS_amenity around (Stralsund) radius=15.0	1.0
630	located_on_h3_cell	891f038633bffff	h3place	https://www.openstreetmap.org/node/2002306467	osmplace	False	6.0	Lifestyle_POS_amenity around (Stralsund) radius=15.0	
631	located_on_h3_cell	https://www.openstreetmap.org/way/242406829	osmplace	891f038683bffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
632	located_on_h3_cell	https://www.openstreetmap.org/way/242403965	osmplace	891f038683bffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
633	located_on_h3_cell	https://www.openstreetmap.org/relation/9908739	osmplace	891f0148b0bffff	h3place	False	6.0	Transport_POS_amenity around (Stralsund) radius=15.0	
634	hasOSMTag	891f03b0607ffff	h3place	gardener	osmtag	False		Lifestyle_POS_amenity around (Stralsund) radius=15.0	1.0
635	hasOSMTag	891f0384907ffff	h3place	school	osmtag	False		Services_POS_amenity around (Stralsund) radius=15.0	1.0
636	hasOSMTag	stop_position	osmtag	891f0387063ffff	h3place	False		Transport_POS_amenity around (Stralsund) radius=15.0	2.0
637	hasOSMTag	place_of_worship	osmtag	891f03b00c3ffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	2.0
638	located_on_h3_cell	https://www.openstreetmap.org/way/694094550	osmplace	891f038681bffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
639	located_on_h3_cell	891f038683bffff	h3place	https://www.openstreetmap.org/way/242403960	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
640	located_on_h3_cell	https://www.openstreetmap.org/way/242403094	osmplace	891f0386813ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
641	hasOSMTag	891f03868c7ffff	h3place	golf	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	2.0
642	located_on_h3_cell	https://www.openstreetmap.org/relation/9899951	osmplace	891f014b22fffff	h3place	False	6.0	Transport_POS_amenity around (Stralsund) radius=15.0	
643	hasOSMTag	kindergarten	osmtag	891f0386337ffff	h3place	False		Services_POS_amenity around (Stralsund) radius=15.0	1.0
644	located_on_h3_cell	https://www.openstreetmap.org/way/694091167	osmplace	891f038680bffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
645	located_on_h3_cell	891f038683bffff	h3place	https://www.openstreetmap.org/way/242403965	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
646	hasOSMTag	pitch	osmtag	891f038661bffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
647	hasOSMTag	891f0386833ffff	h3place	pitch	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	2.0
648	located_on_h3_cell	891f038682bffff	h3place	https://www.openstreetmap.org/way/242406855	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
649	located_on_h3_cell	891f0386873ffff	h3place	https://www.openstreetmap.org/way/694207225	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
650	hasOSMTag	891f038660bffff	h3place	swimming_pool	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
651	hasOSMTag	place_of_worship	osmtag	891f03b1093ffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
652	hasOSMTag	place_of_worship	osmtag	891f03b2433ffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
653	located_on_h3_cell	891f0386a17ffff	h3place	https://www.openstreetmap.org/way/489167981	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
654	located_on_h3_cell	https://www.openstreetmap.org/way/942791025	osmplace	891f038721bffff	h3place	False	6.0	Transport_POS_amenity around (Stralsund) radius=15.0	
655	hasOSMTag	891f038683bffff	h3place	garden	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	4.0
656	hasOSMTag	garden	osmtag	891f038683bffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	4.0
657	located_on_h3_cell	https://www.openstreetmap.org/way/378162578	osmplace	891f03babb7ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
658	hasOSMTag	891f03b2447ffff	h3place	pitch	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
659	located_on_h3_cell	891f038492bffff	h3place	https://www.openstreetmap.org/way/379721973	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
660	hasOSMTag	memorial	osmtag	891f03863b3ffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	5.0
661	located_on_h3_cell	https://www.openstreetmap.org/node/3091354690	osmplace	891f03863b3ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
662	located_on_h3_cell	https://www.openstreetmap.org/way/242147392	osmplace	891f038680fffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
663	hasOSMTag	sports_centre	osmtag	891f0148163ffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
664	hasOSMTag	garden	osmtag	891f0386817ffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	4.0
665	located_on_h3_cell	891f0148ebbffff	h3place	https://www.openstreetmap.org/relation/12666710	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
666	hasOSMTag	891f03b1147ffff	h3place	place_of_worship	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
667	hasOSMTag	running	osmtag	891f038639bffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
668	located_on_h3_cell	891f03b0603ffff	h3place	https://www.openstreetmap.org/way/457748938	osmplace	False	6.0	Transport_POS_amenity around (Stralsund) radius=15.0	
669	hasOSMTag	garden	osmtag	891f0386803ffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	3.0
670	located_on_h3_cell	891f038744bffff	h3place	https://www.openstreetmap.org/way/182163342	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
671	located_on_h3_cell	https://www.openstreetmap.org/way/242406828	osmplace	891f038683bffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
672	hasOSMTag	891f0148cdbffff	h3place	soccer	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
673	located_on_h3_cell	https://www.openstreetmap.org/relation/6753625	osmplace	891f0386163ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
674	hasOSMTag	891f03876abffff	h3place	equestrian	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
675	hasOSMTag	891f03b0cc7ffff	h3place	playground	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
676	hasOSMTag	pitch	osmtag	891f03b2a47ffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
677	hasOSMTag	891f038721bffff	h3place	platform	osmtag	False		Transport_POS_amenity around (Stralsund) radius=15.0	1.0
678	located_on_h3_cell	891f03863afffff	h3place	https://www.openstreetmap.org/way/141079951	osmplace	False	6.0	Lifestyle_POS_amenity around (Stralsund) radius=15.0	
679	hasOSMTag	garden	osmtag	891f0386807ffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	3.0
680	located_on_h3_cell	https://www.openstreetmap.org/node/2021708138	osmplace	891f0386147ffff	h3place	False	6.0	Transport_POS_amenity around (Stralsund) radius=15.0	
681	located_on_h3_cell	891f03b3387ffff	h3place	https://www.openstreetmap.org/way/365119343	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
682	located_on_h3_cell	891f038683bffff	h3place	https://www.openstreetmap.org/way/242147371	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
683	hasOSMTag	sports_centre	osmtag	891f038744bffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
684	hasOSMTag	pit	osmtag	891f0386163ffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
685	located_on_h3_cell	https://www.openstreetmap.org/way/188211116	osmplace	891f0386397ffff	h3place	False	6.0	Services_POS_amenity around (Stralsund) radius=15.0	
686	hasOSMTag	equestrian	osmtag	891f03b2447ffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
687	hasOSMTag	891f03b1157ffff	h3place	garden	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
688	located_on_h3_cell	https://www.openstreetmap.org/way/484908835	osmplace	891f03959b7ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
689	hasOSMTag	891f03b08dbffff	h3place	playground	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
690	hasOSMTag	equestrian	osmtag	891f038661bffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
691	located_on_h3_cell	891f038682bffff	h3place	https://www.openstreetmap.org/way/242406833	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
692	hasOSMTag	sports_centre	osmtag	891f0386393ffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
693	located_on_h3_cell	https://www.openstreetmap.org/node/1994142264	osmplace	891f0386383ffff	h3place	False	6.0	Lifestyle_POS_amenity around (Stralsund) radius=15.0	
694	hasOSMTag	891f0394dabffff	h3place	pitch	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
695	hasOSMTag	sports_centre	osmtag	891f038633bffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
696	hasOSMTag	sports_centre	osmtag	891f0386337ffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
697	located_on_h3_cell	891f03868d7ffff	h3place	https://www.openstreetmap.org/way/694094549	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
698	located_on_h3_cell	https://www.openstreetmap.org/way/483971883	osmplace	891f03bb3cfffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
699	located_on_h3_cell	https://www.openstreetmap.org/way/242406831	osmplace	891f0386823ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
700	hasOSMTag	place_of_worship	osmtag	891f0386a63ffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
701	located_on_h3_cell	https://www.openstreetmap.org/way/694095099	osmplace	891f038681bffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
702	located_on_h3_cell	https://www.openstreetmap.org/way/242406825	osmplace	891f0386823ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
703	hasOSMTag	891f0386397ffff	h3place	kindergarten	osmtag	False		Services_POS_amenity around (Stralsund) radius=15.0	1.0
704	hasOSMTag	place_of_worship	osmtag	891f03b268bffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
705	hasOSMTag	golf	osmtag	891f03b2a73ffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	3.0
706	hasOSMTag	891f03b8533ffff	h3place	place_of_worship	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
707	hasOSMTag	place_of_worship	osmtag	891f0149ac3ffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
708	located_on_h3_cell	https://www.openstreetmap.org/way/484692626	osmplace	891f014901bffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
709	located_on_h3_cell	https://www.openstreetmap.org/way/504746601	osmplace	891f03b0c8bffff	h3place	False	6.0	Lifestyle_POS_amenity around (Stralsund) radius=15.0	
710	hasOSMTag	platform	osmtag	891f03876b3ffff	h3place	False		Transport_POS_amenity around (Stralsund) radius=15.0	1.0
711	hasOSMTag	891f03baba7ffff	h3place	equestrian	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
712	located_on_h3_cell	891f03868d3ffff	h3place	https://www.openstreetmap.org/way/694094548	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
713	located_on_h3_cell	https://www.openstreetmap.org/node/333322481	osmplace	891f014d20bffff	h3place	False	6.0	Transport_POS_amenity around (Stralsund) radius=15.0	
714	located_on_h3_cell	https://www.openstreetmap.org/way/187991940	osmplace	891f038616fffff	h3place	False	6.0	Services_POS_amenity around (Stralsund) radius=15.0	
715	hasOSMTag	place_of_worship	osmtag	891f0394da7ffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
716	located_on_h3_cell	https://www.openstreetmap.org/way/379723534	osmplace	891f038680bffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
717	hasOSMTag	place_of_worship	osmtag	891f03b3633ffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
718	hasOSMTag	place_of_worship	osmtag	891f03b124bffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
719	located_on_h3_cell	891f038721bffff	h3place	https://www.openstreetmap.org/way/942791025	osmplace	False	6.0	Transport_POS_amenity around (Stralsund) radius=15.0	
720	hasOSMTag	running	osmtag	891f0386163ffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
721	located_on_h3_cell	891f014b1dbffff	h3place	https://www.openstreetmap.org/way/449089575	osmplace	False	6.0	Transport_POS_amenity around (Stralsund) radius=15.0	
722	hasOSMTag	garden	osmtag	891f03868d7ffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	2.0
723	hasOSMTag	stop_area	osmtag	891f03863bbffff	h3place	False		Transport_POS_amenity around (Stralsund) radius=15.0	1.0
724	located_on_h3_cell	891f0386807ffff	h3place	https://www.openstreetmap.org/way/242403098	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
725	located_on_h3_cell	891f014d20bffff	h3place	https://www.openstreetmap.org/node/333322481	osmplace	False	6.0	Transport_POS_amenity around (Stralsund) radius=15.0	
726	hasOSMTag	place_of_worship	osmtag	891f0386803ffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
727	hasOSMTag	891f038682bffff	h3place	garden	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
728	hasOSMTag	891f03b33bbffff	h3place	yes	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
729	located_on_h3_cell	https://www.openstreetmap.org/way/457749760	osmplace	891f03b0657ffff	h3place	False	6.0	Transport_POS_amenity around (Stralsund) radius=15.0	
730	hasOSMTag	playground	osmtag	891f038616bffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
731	hasOSMTag	swimming_pool	osmtag	891f038660bffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
732	hasOSMTag	891f03863b7ffff	h3place	cafe	osmtag	False		Lifestyle_POS_amenity around (Stralsund) radius=15.0	1.0
733	hasOSMTag	place_of_worship	osmtag	891f03959b7ffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	2.0
734	hasOSMTag	platform	osmtag	891f014d63bffff	h3place	False		Transport_POS_amenity around (Stralsund) radius=15.0	1.0
735	hasOSMTag	track	osmtag	891f0386163ffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
736	located_on_h3_cell	891f03b00c3ffff	h3place	https://www.openstreetmap.org/way/256130054	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
737	hasOSMTag	playground	osmtag	891f0386333ffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
738	located_on_h3_cell	https://www.openstreetmap.org/way/242375933	osmplace	891f0386803ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
739	hasOSMTag	playground	osmtag	891f03b0cc7ffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
740	located_on_h3_cell	891f0387607ffff	h3place	https://www.openstreetmap.org/node/8119171428	osmplace	False	6.0	Transport_POS_amenity around (Stralsund) radius=15.0	
741	located_on_h3_cell	891f0386397ffff	h3place	https://www.openstreetmap.org/way/188211116	osmplace	False	6.0	Services_POS_amenity around (Stralsund) radius=15.0	
742	located_on_h3_cell	891f0386823ffff	h3place	https://www.openstreetmap.org/way/242403961	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
743	hasOSMTag	891f0148163ffff	h3place	sports_centre	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
744	located_on_h3_cell	https://www.openstreetmap.org/way/694091176	osmplace	891f03868d7ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
745	hasOSMTag	tennis	osmtag	891f0386803ffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
746	hasOSMTag	9pin	osmtag	891f038633bffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
747	hasOSMTag	891f0384977ffff	h3place	place_of_worship	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
748	hasOSMTag	multi	osmtag	891f0386323ffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
